Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Campbell, Bradley",2,1,1,3,,,,,,,,,,2.0,,,,,,,,,
18,"Charles, Sean",9,1,6,15,1,2.0,,2.0,,,,,1.0,,,,,,,,,,
23,"Dyson, Kevin",15,3,7,22,,,,,,,,,,2.0,,,,,,,,,
20,"Febey, Matthew",9,5,6,15,3,,,1.0,,,,,1.0,1.0,,,,,,,,,
21,"Febey, Steven",22,8,11,33,,,,2.0,,,,,3.0,,,,,,,,,,
24,"Gilbert, Phil",2,1,2,4,,,,,,,,,,,,,,,,,,,
22,"Hilton, Jeff",10,6,5,15,,,,1.0,,,,,,2.0,,,,,,,,,
7,"Kowal, Darren",9,3,10,19,1,,,,,,,,1.0,,,,,,,,,,
16,"Lovell, Andy",17,5,4,21,1,2.0,,1.0,,,,,1.0,2.0,,,,,,,,,
17,"Lovett, Brett",17,9,5,22,2,1.0,,,,,,,3.0,4.0,,,,,,,,,
3,"Lyon, Garry",14,6,2,16,8,1.0,,,,,,,3.0,4.0,3.0,,,,,,,,
25,"Norrish, Jason",6,2,9,15,,,,,,,,,,,,,,,,,,,
29,"Obst, Andrew",3,1,4,7,,,,,,,,,,2.0,,,,,,,,,
19,"Prymke, Paul",2,1,3,5,,,,,,,,,,2.0,,,,,,,,,
41,"Rohde, Peter",4,1,2,6,,,,,,,,,,,,,,,,,,,
5,"Schwarz, David",17,14,4,21,5,2.0,6.0,1.0,,,,,1.0,3.0,2.0,,,,,,,,
11,"Stynes, Jim",13,14,11,24,,,13.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,
2,"Tingay, Stephen",11,2,6,17,,,,5.0,,,,,2.0,1.0,,,,,,,,,
12,"Viney, Todd",13,2,10,23,,,,1.0,,,,,1.0,2.0,,,,,,,,,
27,"Wight, Sean",8,2,5,13,,,,1.0,,,,,1.0,,,,,,,,,,
8,"Yeats, Graeme",11,5,9,20,,,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,92,122,336,21,9.0,19.0,16.0,,,,,19.0,29.0,6.0,,,,,,,,
Opposition,Opposition,168,56,96,264,8,10.0,27.0,43.0,,,,,29.0,19.0,,,,,,,,,
