Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",11,2,15,26,,,1.0,7.0,1.0,4.0,8.0,4.0,1.0,2.0,,12.0,13.0,,1.0,2.0,,1.0,83.0
12,"Cordy, Zaine",4,2,3,7,,,,2.0,1.0,,,,,,,4.0,4.0,,,6.0,,,97.0
9,"Crozier, Hayden",13,5,,13,,,,1.0,3.0,3.0,1.0,1.0,1.0,,,4.0,8.0,1.0,,3.0,,,81.0
31,"Dale, Bailey",9,5,1,10,2,1.0,,4.0,,4.0,,6.0,,,,1.0,8.0,,3.0,2.0,,1.0,77.0
29,"Dickson, Tory",2,,1,3,2,,,1.0,,,,,,,,1.0,2.0,,,,,1.0,60.0
5,"Dunkley, Josh",17,6,14,31,2,,,10.0,,4.0,8.0,1.0,1.0,,2.0,13.0,18.0,,,5.0,,1.0,87.0
15,"Duryea, Taylor",15,7,4,19,1,,,2.0,4.0,2.0,,2.0,,,,2.0,15.0,,,3.0,,1.0,80.0
32,"Hayes, Will",9,1,7,16,,,,7.0,2.0,3.0,3.0,2.0,2.0,1.0,,6.0,9.0,,,,1.0,,73.0
7,"Hunter, Lachie",14,5,11,25,1,1.0,,1.0,1.0,6.0,2.0,,2.0,,,9.0,15.0,,2.0,2.0,2.0,1.0,89.0
39,"Johannisen, Jason",15,1,12,27,,,,4.0,6.0,2.0,1.0,1.0,1.0,,1.0,8.0,13.0,,,,2.0,,87.0
27,"Lipinski, Patrick",12,7,15,27,2,,,7.0,2.0,3.0,2.0,2.0,2.0,,,10.0,17.0,,2.0,,,1.0,77.0
22,"Lloyd, Sam",13,5,6,19,2,3.0,,1.0,,3.0,1.0,1.0,,,,8.0,11.0,2.0,2.0,,,3.0,78.0
11,"Macrae, Jack",12,1,27,39,,,1.0,3.0,,5.0,7.0,5.0,1.0,,3.0,14.0,25.0,,,2.0,,1.0,85.0
16,"McLean, Toby",5,4,9,14,,,,4.0,,2.0,,1.0,1.0,,,8.0,7.0,1.0,,1.0,,1.0,80.0
33,"Naughton, Aaron",7,5,1,8,2,2.0,4.0,4.0,,2.0,,2.0,2.0,1.0,,5.0,2.0,3.0,2.0,1.0,,,89.0
20,"Richards, Ed",6,1,4,10,1,,,5.0,,4.0,1.0,1.0,,,,6.0,3.0,,,2.0,,,76.0
13,"Schache, Josh",5,2,2,7,3,,2.0,2.0,,1.0,,1.0,1.0,,,4.0,3.0,,1.0,,,,82.0
6,"Smith, Bailey",9,,6,15,1,,,9.0,,6.0,2.0,1.0,1.0,,,6.0,10.0,,,1.0,,1.0,75.0
1,"Suckling, Matt",18,3,8,26,,2.0,,2.0,3.0,6.0,1.0,1.0,,,,5.0,19.0,,,2.0,,,76.0
8,"Trengove, Jackson",10,2,4,14,,1.0,24.0,2.0,1.0,2.0,6.0,2.0,,1.0,,8.0,5.0,1.0,1.0,1.0,,,83.0
10,"Wood, Easton",9,6,7,16,,,,2.0,,,,1.0,,,,6.0,8.0,2.0,,2.0,,,83.0
2,"Young, Lewis",12,7,5,17,,,,,6.0,1.0,,1.0,1.0,,,10.0,8.0,2.0,,9.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,227,77,162,389,19,12.0,32.0,80.0,30.0,63.0,43.0,36.0,17.0,5.0,6.0,150.0,223.0,12.0,14.0,44.0,5.0,13.0,
Opposition,Opposition,207,85,151,358,9,11.0,61.0,58.0,43.0,39.0,41.0,56.0,5.0,17.0,,130.0,222.0,8.0,10.0,49.0,14.0,8.0,
