Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",31y 218d,202 (112-0-90 55.45%),24 (0.12),←,
44,"Bock, Nathan",25y 114d,78 (43-0-35 55.13%),53 (0.68),←,
24,"Burton, Brett",30y 69d,164 (89-0-75 54.27%),242 (1.48),←,
31,"Campbell, Bryce",23y 309d,3 (0-0-3 0.00%),,←,
11,"Doughty, Michael",28y 342d,134 (82-0-52 61.19%),32 (0.24),←,
26,"Douglas, Richard",21y 157d,30 (16-0-14 53.33%),23 (0.77),←,
9,"Edwards, Tyson",31y 341d,281 (153-0-128 54.45%),174 (0.62),←,
36,"Goodwin, Simon",31y 199d,230 (131-0-99 56.96%),146 (0.63),←,
6,"Griffin, Jonathon",22y 180d,28 (15-0-13 53.57%),5 (0.18),←,
18,"Johncock, Graham",25y 265d,141 (80-0-61 56.74%),85 (0.60),←,
21,"Knights, Chris",21y 291d,44 (26-0-18 59.09%),9 (0.20),←,
20,"Maric, Ivan",22y 190d,22 (12-0-10 54.55%),12 (0.55),←,
3,"Massie, Kris",28y 43d,124 (72-0-52 58.06%),22 (0.18),81 (46-0-35 56.79%),10 (0.12)
40,"Porplyzia, Jason",23y 228d,41 (25-0-16 60.98%),49 (1.20),←,
25,"Rutten, Ben",25y 45d,94 (59-0-35 62.77%),5 (0.05),←,
12,"Shirley, Robert",28y 33d,132 (74-0-58 56.06%),25 (0.19),←,
27,"Stevens, Scott",26y 179d,94 (46-1-47 49.47%),55 (0.59),69 (36-0-33 52.17%),38 (0.55)
15,"Symes, Brad",23y 127d,28 (12-0-16 42.86%),3 (0.11),8 (4-0-4 50.00%),1 (0.13)
5,"Thompson, Scott",25y 120d,124 (72-0-52 58.06%),92 (0.74),85 (54-0-31 63.53%),75 (0.88)
4,"Tippett, Kurt",21y 65d,15 (8-0-7 53.33%),15 (1.00),←,
7,"van Berlo, Nathan",22y 36d,68 (41-0-27 60.29%),18 (0.26),←,
17,"Vince, Bernie",22y 284d,25 (16-0-9 64.00%),14 (0.56),←,
Totals,Totals,25y 224d,2102 (1184-1-917 56.33%),1103 (0.52),,
C,"Craig, Neil",52y 183d,96 (59-0-37 61.46%),,←,
