Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
20,"Bowden, Patrick",22y 299d,33 (5-1-27 16.67%),39 (1.18),←,
42,"Boyd, Matthew",21y 276d,17 (5-0-12 29.41%),4 (0.24),←,
17,"Cooney, Adam",18y 242d,9 (2-0-7 22.22%),4 (0.44),←,
14,"Darcy, Luke",28y 322d,186 (86-4-96 47.31%),138 (0.74),←,
10,"Eagleton, Nathan",25y 201d,138 (61-3-74 45.29%),107 (0.78),82 (35-1-46 43.29%),62 (0.76)
4,"Garlick, Simon",29y 49d,178 (86-3-89 49.16%),138 (0.78),134 (62-3-69 47.39%),111 (0.83)
13,"Giansiracusa, Daniel",22y 79d,65 (19-2-44 30.77%),58 (0.89),←,
3,"Grant, Chris",31y 168d,284 (146-5-133 52.29%),496 (1.75),←,
8,"Hahn, Mitch",23y 19d,60 (21-1-38 35.83%),24 (0.40),←,
25,"Hargrave, Ryan",22y 308d,45 (14-2-29 33.33%),9 (0.20),←,
22,"Harrison, Ben",29y 133d,147 (63-2-82 43.54%),64 (0.44),71 (25-2-44 36.62%),25 (0.35)
6,"Johnson, Brad",27y 316d,221 (102-5-114 47.29%),279 (1.26),←,
51,"Koops, Steven",25y 310d,81 (33-0-48 40.74%),49 (0.60),3 (1-0-2 33.33%),
36,"Lake, Brian",22y 92d,22 (3-0-19 13.64%),6 (0.27),←,
23,"McMahon, Jordan",21y 2d,43 (10-2-31 25.58%),26 (0.60),←,
27,"Minson, Will",19y 48d,2 (1-0-1 50.00%),,←,
2,"Murphy, Robert",21y 355d,70 (24-2-44 35.71%),22 (0.31),←,
24,"Rawlings, Jade",26y 233d,126 (62-0-64 49.21%),86 (0.68),10 (3-0-7 30.00%),24 (2.40)
30,"Robbins, Matthew",27y 21d,85 (34-2-49 41.18%),26 (0.31),78 (30-2-46 39.74%),26 (0.33)
34,"Skipper, Wayde",21y 89d,14 (2-1-11 17.86%),3 (0.21),←,
5,"Smith, Rohan",30y 364d,245 (117-5-123 48.78%),211 (0.86),←,
7,"West, Scott",29y 197d,242 (113-4-125 47.52%),90 (0.37),←,
Totals,Totals,24y 353d,2313 (1009-44-1260 43.62%),1879 (0.81),,
C,"Rohde, Peter",39y 192d,33 (7-1-25 22.73%),,←,
