Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
44,"Bellchambers, Tom",22y 301d,31 (10-1-20 33.87%),11 (0.35),←,
22,"Carlisle, Jake",20y 217d,14 (6-0-8 42.86%),6 (0.43),←,
32,"Colyer, Travis",20y 255d,22 (10-0-12 45.45%),14 (0.64),←,
12,"Crameri, Stewart",23y 269d,29 (15-1-13 53.45%),50 (1.72),←,
29,"Davey, Alwyn",27y 356d,73 (35-1-37 48.63%),82 (1.12),←,
15,"Dempsey, Courtenay",24y 251d,58 (23-2-33 41.38%),15 (0.26),←,
2,"Dyson, Ricky",26y 220d,106 (41-2-63 39.62%),41 (0.39),←,
31,"Fletcher, Dustin",36y 364d,353 (209-5-139 59.92%),69 (0.20),←,
34,"Hardingham, Kyle",23y 247d,34 (18-1-15 54.41%),9 (0.26),←,
21,"Heppell, Dyson",19y 357d,29 (16-1-12 56.90%),4 (0.14),←,
39,"Hocking, Heath",24y 130d,67 (31-2-34 47.76%),25 (0.37),←,
26,"Hooker, Cale",23y 205d,53 (20-1-32 38.68%),5 (0.09),←,
40,"Howlett, Ben",23y 197d,44 (21-1-22 48.86%),17 (0.39),←,
7,"Jetta, Leroy",23y 304d,68 (34-1-33 50.74%),61 (0.90),←,
14,"Lonergan, Sam",25y 40d,69 (29-2-38 43.48%),36 (0.52),←,
42,"Lovett-Murray, Nathan",29y 169d,128 (47-2-79 37.50%),67 (0.52),←,
17,"Melksham, Jake",20y 250d,43 (19-1-23 45.35%),16 (0.37),←,
6,"Monfries, Angus",25y 107d,138 (54-3-81 40.22%),152 (1.10),←,
30,"Ryder, Paddy",24y 52d,123 (52-3-68 43.50%),74 (0.60),←,
5,"Stanton, Brent",26y 4d,168 (66-3-99 40.18%),109 (0.65),←,
4,"Watson, Jobe",27y 87d,138 (57-3-78 42.39%),63 (0.46),←,
11,"Zaharakis, David",22y 74d,59 (28-1-30 48.31%),61 (1.03),←,
Totals,Totals,24y 252d,1847 (841-37-969 45.53%),987 (0.53),,
C,"Hird, James",39y 91d,29 (16-1-12 56.90%),,←,
