Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",22y 227d,49 (32-1-16 66.33%),9 (0.18),←,
21,"Akermanis, Jason",33y 87d,324 (197-6-121 61.73%),421 (1.30),76 (46-2-28 61.84%),114 (1.50)
5,"Boyd, Matthew",27y 268d,147 (75-2-70 51.70%),52 (0.35),←,
17,"Cooney, Adam",24y 234d,144 (76-2-66 53.47%),131 (0.91),←,
4,"Cross, Daniel",27y 53d,142 (71-3-68 51.06%),25 (0.18),←,
10,"Eagleton, Nathan",31y 193d,266 (127-5-134 48.68%),222 (0.83),210 (101-3-106 48.81%),177 (0.84)
13,"Giansiracusa, Daniel",28y 72d,177 (82-4-91 47.46%),181 (1.02),←,
9,"Gilbee, Lindsay",28y 318d,173 (88-2-83 51.45%),101 (0.58),←,
1,"Grant, Jarrad",20y 320d,6 (4-0-2 66.67%),5 (0.83),←,
16,"Griffen, Ryan",23y 299d,105 (61-1-43 58.57%),58 (0.55),←,
8,"Hahn, Mitch",29y 12d,171 (84-2-85 49.71%),160 (0.94),←,
28,"Hall, Barry",33y 103d,259 (132-3-124 51.54%),639 (2.47),9 (6-0-3 66.67%),28 (3.11)
40,"Harbrow, Jarrod",21y 308d,57 (33-1-23 58.77%),21 (0.37),←,
25,"Hargrave, Ryan",28y 300d,172 (83-4-85 49.42%),35 (0.20),←,
20,"Hill, Josh",21y 123d,49 (32-1-16 66.33%),62 (1.27),←,
15,"Hudson, Ben",31y 87d,111 (69-1-41 62.61%),11 (0.10),56 (37-1-18 66.96%),5 (0.09)
36,"Lake, Brian",28y 84d,156 (76-2-78 49.36%),20 (0.13),←,
27,"Minson, Will",25y 41d,97 (58-1-38 60.31%),50 (0.52),←,
38,"Morris, Dale",27y 144d,120 (71-2-47 60.00%),2 (0.02),←,
42,"Picken, Liam",23y 294d,27 (18-0-9 66.67%),11 (0.41),←,
18,"Stack, Brennan",21y 361d,6 (5-0-1 83.33%),9 (1.50),←,
12,"Williams, Tom",23y 309d,42 (24-1-17 58.33%),1 (0.02),←,
Totals,Totals,26y 209d,2800 (1498-44-1258 53.50%),2226 (0.80),,
C,"Eade, Rodney",52y 48d,279 (153-4-122 55.56%),,127 (72-2-53 57.48%),
