Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartel, Jimmy",14,8,13,27,1,,2.0,3.0,3.0,2.0,6.0,,2.0,,,12.0,15.0,1.0,,2.0,,,92.0
11,"Corey, Joel",14,6,11,25,1,,,5.0,3.0,7.0,1.0,5.0,1.0,2.0,,8.0,19.0,,1.0,2.0,1.0,,92.0
22,"Duncan, Mitch",10,5,8,18,2,,,1.0,1.0,1.0,3.0,6.0,1.0,1.0,,8.0,10.0,2.0,1.0,3.0,,,81.0
44,"Enright, Corey",20,10,11,31,,,1.0,2.0,3.0,5.0,,1.0,3.0,,,9.0,19.0,,,3.0,1.0,,88.0
29,"Guthrie, Cameron",5,2,8,13,,,,2.0,1.0,2.0,,4.0,,2.0,,4.0,9.0,,,1.0,,,74.0
26,"Hawkins, Tom",3,2,7,10,,,7.0,1.0,,,2.0,,1.0,,,5.0,7.0,,,1.0,,,75.0
8,"Hunt, Josh",12,8,6,18,,,,2.0,1.0,2.0,,2.0,,,,2.0,14.0,,,2.0,,,77.0
19,"Hunt, Taylor",8,3,9,17,,,,4.0,2.0,4.0,1.0,3.0,2.0,2.0,,3.0,15.0,,,2.0,,,89.0
20,"Johnson, Steve",14,2,12,26,,1.0,1.0,2.0,3.0,2.0,5.0,6.0,4.0,3.0,,15.0,12.0,,,4.0,,1.0,91.0
9,"Kelly, James",11,,15,26,,,,7.0,3.0,4.0,7.0,2.0,2.0,1.0,,11.0,15.0,,,4.0,,,84.0
13,"Lonergan, Tom",9,8,5,14,,,,2.0,3.0,1.0,,2.0,,2.0,,5.0,9.0,1.0,,3.0,,,90.0
4,"Mackie, Andrew",13,3,8,21,,,,4.0,4.0,1.0,,2.0,,,,5.0,19.0,1.0,,6.0,1.0,,80.0
10,"Menzel, Daniel",4,1,7,11,,,,3.0,1.0,,1.0,2.0,,1.0,,3.0,8.0,,,1.0,,,92.0
39 ↑,"Milburn, Darren",8,1,6,14,1,,,2.0,1.0,1.0,,4.0,,3.0,,3.0,10.0,,,,,,57.0
21,"Mooney, Cameron",9,6,5,14,,1.0,,,,2.0,,5.0,1.0,1.0,,9.0,5.0,2.0,2.0,2.0,,1.0,96.0
6,"Ottens, Brad",5,2,11,16,,1.0,25.0,3.0,,2.0,2.0,2.0,3.0,1.0,,11.0,4.0,2.0,1.0,4.0,,,82.0
30,"Scarlett, Matthew",15,8,12,27,,,,,5.0,2.0,1.0,3.0,3.0,1.0,,11.0,18.0,1.0,,3.0,1.0,,92.0
14 ↓,"Selwood, Joel",2,2,5,7,,,,1.0,,,1.0,,1.0,,,2.0,6.0,,,1.0,,,17.0
27,"Stokes, Mathew",5,6,18,23,,,,,1.0,2.0,3.0,3.0,,2.0,,8.0,15.0,,1.0,,,,95.0
7,"Taylor, Harry",16,10,10,26,,1.0,,3.0,3.0,5.0,,2.0,4.0,,,12.0,15.0,3.0,,10.0,,,92.0
5,"Varcoe, Travis",8,4,13,21,,1.0,,1.0,1.0,2.0,,4.0,,2.0,,4.0,16.0,,1.0,1.0,,,83.0
40,"Wojcinski, David",14,6,9,23,1,1.0,,1.0,1.0,7.0,,2.0,,1.0,2.0,8.0,14.0,,,,3.0,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,103,209,428,6,12.0,36.0,49.0,40.0,54.0,33.0,60.0,28.0,25.0,2.0,158.0,274.0,13.0,7.0,55.0,7.0,2.0,
Opposition,Opposition,216,92,118,334,6,11.0,29.0,78.0,45.0,52.0,31.0,54.0,25.0,28.0,4.0,130.0,200.0,11.0,4.0,61.0,6.0,3.0,
