St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Armitage, David",10,2,7,17,,,,3.0,,7.0,4.0,1.0,1.0,1.0,,8.0,9.0,1.0,,,2.0,1.0,78.0
27,"Blake, Jason",6,8,8,14,,,,,1.0,,,,,,,4.0,10.0,1.0,,4.0,1.0,,95.0
43,"Curren, Tom",11,9,11,22,,,,3.0,2.0,2.0,2.0,2.0,,,,4.0,18.0,,1.0,2.0,,,85.0
26,"Dal Santo, Nick",19,7,12,31,1,,,1.0,4.0,2.0,1.0,,1.0,,1.0,3.0,27.0,1.0,,,1.0,,88.0
24,"Dempster, Sean",19,8,7,26,,,,,7.0,1.0,,6.0,,1.0,,7.0,14.0,1.0,,4.0,3.0,,89.0
14,"Geary, Jarryn",15,9,8,23,1,,,3.0,1.0,2.0,1.0,1.0,1.0,,,3.0,18.0,,1.0,3.0,5.0,,87.0
19,"Gilbert, Sam",15,10,10,25,,,,2.0,1.0,2.0,,1.0,1.0,,,6.0,19.0,,,2.0,4.0,,89.0
7,"Hayes, Lenny",13,2,9,22,,,,1.0,,6.0,5.0,2.0,1.0,,,9.0,13.0,,,,,3.0,69.0
1,"Hickey, Tom",7,6,10,17,1,,16.0,2.0,1.0,3.0,2.0,2.0,,1.0,,10.0,7.0,2.0,2.0,2.0,,,91.0
4,"Jones, Clinton",10,2,12,22,,,,5.0,,1.0,2.0,3.0,1.0,2.0,,8.0,15.0,,,,3.0,,92.0
15 ↑,"Ledger, Tom",8,4,3,11,1,,,,1.0,4.0,1.0,1.0,,,,3.0,7.0,,1.0,1.0,1.0,,27.0
5,"McEvoy, Ben",7,7,3,10,,,26.0,7.0,,1.0,1.0,2.0,1.0,1.0,,4.0,6.0,2.0,,2.0,,,91.0
44,"Milne, Stephen",13,4,4,17,4,2.0,,,,1.0,,4.0,2.0,1.0,,7.0,10.0,,3.0,,,1.0,84.0
11,"Montagna, Leigh",18,6,15,33,3,1.0,1.0,1.0,2.0,5.0,2.0,3.0,,1.0,3.0,8.0,23.0,,,,6.0,1.0,91.0
30,"Murdoch, Brodie",3,3,,3,,1.0,,1.0,,2.0,,1.0,,,,2.0,2.0,1.0,1.0,1.0,,,93.0
16,"Newnes, Jack",8,4,6,14,,,,1.0,1.0,2.0,,,,,,1.0,13.0,,,1.0,2.0,,78.0
22,"Ray, Farren",15,8,6,21,,,1.0,1.0,,4.0,2.0,4.0,1.0,1.0,,8.0,16.0,,,2.0,3.0,1.0,92.0
12,"Riewoldt, Nick",20,15,6,26,4,5.0,1.0,1.0,,6.0,,1.0,1.0,,2.0,8.0,18.0,2.0,10.0,1.0,,,92.0
6,"Ross, Sebastian",2,2,12,14,,,,4.0,1.0,2.0,1.0,1.0,2.0,1.0,,6.0,9.0,,,,,,75.0
13,"Schneider, Adam",14,6,8,22,1,1.0,,2.0,,2.0,4.0,3.0,,1.0,,8.0,15.0,,3.0,1.0,,2.0,85.0
39 ↓,"Shenton, Cameron",3,3,4,7,,,,1.0,,2.0,,1.0,,1.0,,,7.0,,,1.0,,,52.0
3,"Steven, Jack",13,2,9,22,1,,,4.0,1.0,6.0,4.0,,4.0,,,10.0,13.0,,2.0,,5.0,2.0,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,249,127,170,419,17,14.0,45.0,43.0,23.0,63.0,32.0,39.0,17.0,12.0,6.0,127.0,289.0,11.0,24.0,27.0,36.0,11.0,
Opposition,Opposition,182,92,151,333,10,10.0,24.0,28.0,40.0,35.0,30.0,51.0,12.0,17.0,,107.0,222.0,7.0,11.0,38.0,15.0,6.0,
