Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",30y 106d,250 (176-2-72 70.80%),168 (0.67),←,
46,"Blicavs, Mark",22y 357d,23 (17-0-6 73.91%),7 (0.30),←,
1,"Brown, Mitch",23y 204d,11 (10-0-1 90.91%),8 (0.73),←,
23,"Caddy, Josh",21y 173d,43 (17-0-26 39.53%),29 (0.67),19 (14-0-5 73.68%),12 (0.63)
22,"Duncan, Mitch",22y 283d,77 (60-0-17 77.92%),65 (0.84),←,
44,"Enright, Corey",32y 187d,267 (177-2-88 66.67%),55 (0.21),←,
29,"Guthrie, Cameron",21y 213d,41 (29-0-12 70.73%),6 (0.15),←,
26,"Hawkins, Tom",25y 242d,124 (98-0-26 79.03%),219 (1.77),←,
19,"Hunt, Taylor",23y 135d,57 (45-0-12 78.95%),16 (0.28),←,
20,"Johnson, Steve",30y 259d,216 (156-2-58 72.69%),406 (1.88),←,
9,"Kelly, James",30y 81d,234 (160-1-73 68.59%),87 (0.37),←,
13,"Lonergan, Tom",29y 307d,123 (92-1-30 75.20%),51 (0.41),←,
4,"Mackie, Andrew",29y 225d,199 (153-0-46 76.88%),85 (0.43),←,
6,"McCarthy, Lincoln",20y 149d,2 (2-0-0 100.00%),,←,
17,"McIntosh, Hamish",29y 197d,108 (47-2-59 44.44%),60 (0.56),1 (1-0-0 100.00%),1 (1.00)
21,"Murdoch, Jordan",21y 362d,20 (15-0-5 75.00%),16 (0.80),←,
25,"Rivers, Jared",29y 153d,161 (63-3-95 40.06%),18 (0.11),11 (9-0-2 81.82%),
14,"Selwood, Joel",25y 298d,161 (131-0-30 81.37%),93 (0.58),←,
16,"Simpson, Dawson",25y 31d,12 (8-0-4 66.67%),2 (0.17),←,
27,"Stokes, Mathew",29y 118d,156 (123-0-33 78.85%),193 (1.24),←,
7,"Taylor, Harry",27y 281d,137 (108-0-29 78.83%),38 (0.28),←,
5,"Varcoe, Travis",25y 344d,116 (99-0-17 85.34%),121 (1.04),←,
Totals,Totals,26y 131d,2538 (1786-13-739 70.37%),1743 (0.69),,
C,"Scott, Chris",37y 321d,74 (57-0-17 77.03%),,←,
