Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
18,"Bartlett, Trent",24y 125d,61 (29-2-30 49.18%),28 (0.46),22 (11-0-11 50.00%),20 (0.91)
17,"Brown, Nathan",23y 49d,72 (42-1-29 59.03%),61 (0.85),←,
26,"Cox, Simon",24y 65d,43 (20-0-23 46.51%),16 (0.37),←,
16,"Croft, Matthew",28y 33d,130 (75-3-52 58.85%),47 (0.36),←,
11,"Curley, Todd",28y 76d,102 (53-2-47 52.94%),41 (0.40),99 (51-2-46 52.53%),40 (0.40)
14,"Darcy, Luke",25y 262d,113 (61-2-50 54.87%),79 (0.70),←,
28,"Dimattina, Paul",26y 129d,81 (49-1-31 61.11%),36 (0.44),←,
10,"Eagleton, Nathan",22y 141d,80 (38-2-40 48.75%),67 (0.84),24 (12-0-12 50.00%),22 (0.92)
32,"Ellis, Craig",25y 300d,86 (46-1-39 54.07%),4 (0.05),←,
4,"Garlick, Simon",25y 355d,114 (65-1-48 57.46%),85 (0.75),70 (41-1-28 59.29%),58 (0.83)
3,"Grant, Chris",28y 108d,231 (124-4-103 54.55%),437 (1.89),←,
22,"Harrison, Ben",26y 73d,77 (38-0-39 49.35%),39 (0.51),1 (0-0-1 0.00%),
9,"Hudson, Paul",30y 254d,221 (132-1-88 59.95%),440 (1.99),87 (52-1-34 60.34%),176 (2.02)
25,"Hunter, Kingsley",25y 308d,59 (22-0-37 37.29%),94 (1.59),18 (8-0-10 44.44%),8 (0.44)
6,"Johnson, Brad",24y 256d,146 (77-3-66 53.77%),137 (0.94),←,
39,"Liberatore, Tony",35y 48d,251 (135-3-113 54.38%),94 (0.37),←,
2,"Murphy, Robert",18y 295d,4 (3-0-1 75.00%),2 (0.50),←,
27,"Penny, Luke",20y 51d,9 (4-0-5 44.44%),3 (0.33),←,
30,"Robbins, Matthew",23y 327d,31 (18-1-12 59.68%),8 (0.26),24 (14-1-9 60.42%),8 (0.33)
36,"Romero, Jose",29y 242d,204 (106-1-97 52.21%),167 (0.82),115 (57-1-57 50.00%),69 (0.60)
5,"Smith, Rohan",27y 304d,171 (93-3-75 55.26%),168 (0.98),←,
7,"West, Scott",26y 137d,171 (90-2-79 53.22%),64 (0.37),←,
Totals,Totals,25y 362d,2457 (1320-33-1104 53.72%),2117 (0.86),,
C,"Wallace, Terry",42y 108d,106 (61-1-44 58.02%),,←,
