Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Boyd, Tom",5,4,3,8,2,,3.0,,,1.0,1.0,1.0,,1.0,,2.0,6.0,,2.0,2.0,,,91.0
14,"Bugg, Tomas",7,1,7,14,,,,2.0,1.0,,,1.0,2.0,1.0,,3.0,11.0,,,,,,83.0
1,"Davis, Phil",9,5,7,16,,,,1.0,5.0,,1.0,,1.0,,,5.0,11.0,,,11.0,,,95.0
48,"Frost, Sam",8,5,8,16,,,,,5.0,,1.0,2.0,1.0,1.0,,7.0,9.0,,,2.0,,,84.0
15 ↑,"Golds, Tim",5,3,5,10,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,8.0,,,3.0,,,35.0
4,"Greene, Toby",9,4,18,27,,,,10.0,1.0,4.0,4.0,4.0,4.0,1.0,,12.0,15.0,,,1.0,,,84.0
33,"Hoskin-Elliott, Will",13,13,3,16,1,1.0,,1.0,,7.0,2.0,2.0,,,,3.0,13.0,1.0,2.0,,,1.0,86.0
32 ↓,"Hunt, Josh",4,2,5,9,,,,1.0,2.0,,,4.0,,2.0,,1.0,7.0,,,4.0,,,49.0
22,"Kelly, Josh",9,5,4,13,,,,3.0,2.0,5.0,1.0,4.0,1.0,1.0,,4.0,9.0,,,,,,86.0
40,"Kennedy, Adam",8,6,14,22,,,,3.0,2.0,2.0,1.0,4.0,,,,4.0,17.0,1.0,,,,,87.0
41,"Mumford, Shane",3,3,12,15,,,22.0,4.0,,1.0,4.0,3.0,1.0,3.0,,10.0,4.0,1.0,,1.0,,,84.0
24,"ORourke, Jonathan",7,3,6,13,,,,3.0,2.0,2.0,1.0,2.0,1.0,1.0,,4.0,9.0,,1.0,,,1.0,74.0
7,"Palmer, Rhys",7,6,5,12,1,,,4.0,1.0,,,1.0,,1.0,,,12.0,,2.0,,,,91.0
12,"Patton, Jonathon",10,9,2,12,2,3.0,1.0,,,1.0,,1.0,1.0,,,4.0,8.0,2.0,3.0,2.0,,,92.0
30,"Plowman, Lachie",7,3,3,10,,,,,3.0,1.0,,2.0,1.0,1.0,,3.0,9.0,,,6.0,1.0,,91.0
23,"Shaw, Heath",17,4,6,23,,,,1.0,5.0,,1.0,1.0,1.0,1.0,,3.0,16.0,,,3.0,3.0,,85.0
5,"Shiel, Dylan",16,6,8,24,,,,5.0,1.0,6.0,2.0,5.0,,,,5.0,19.0,1.0,,2.0,,,77.0
10,"Smith, Devon",11,3,7,18,,1.0,,8.0,2.0,3.0,2.0,,2.0,,,4.0,14.0,,,1.0,,,90.0
20,"Tomlinson, Adam",9,7,3,12,,1.0,,1.0,1.0,1.0,,,,,,1.0,11.0,,1.0,1.0,,,89.0
17,"Treloar, Adam",13,8,16,29,1,1.0,,4.0,1.0,6.0,3.0,6.0,,5.0,,6.0,23.0,,,,2.0,1.0,82.0
8,"Ward, Callan",13,4,13,26,1,3.0,2.0,2.0,4.0,3.0,6.0,,,,,13.0,13.0,1.0,1.0,,1.0,1.0,87.0
29,"Williams, Zac",7,3,6,13,,,,,2.0,,,2.0,,2.0,,2.0,11.0,1.0,,3.0,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,107,161,358,8,14.0,28.0,54.0,41.0,44.0,31.0,47.0,17.0,22.0,,98.0,255.0,8.0,12.0,42.0,7.0,4.0,
Opposition,Opposition,221,111,137,358,13,11.0,30.0,31.0,34.0,57.0,32.0,44.0,22.0,17.0,6.0,128.0,226.0,10.0,14.0,34.0,10.0,8.0,
