Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",25y 257d,165 (92-0-73 55.76%),151 (0.92),←,
17,"Bruce, Josh",29y 61d,150 (66-1-83 44.33%),233 (1.55),37 (24-0-13 64.86%),62 (1.68)
12,"Cordy, Zaine",24y 285d,100 (55-0-45 55.00%),10 (0.10),←,
31,"Dale, Bailey",25y 17d,79 (44-0-35 55.70%),69 (0.87),←,
35,"Daniel, Caleb",25y 32d,128 (71-0-57 55.47%),37 (0.29),←,
5,"Dunkley, Josh",24y 211d,87 (50-0-37 57.47%),46 (0.53),←,
15,"Duryea, Taylor",30y 106d,154 (107-1-46 69.81%),24 (0.16),36 (25-0-11 69.44%),3 (0.08)
44,"English, Tim",23y 363d,63 (36-0-27 57.14%),34 (0.54),←,
38,"Garcia, Riley",20y 190d,8 (5-0-3 62.50%),3 (0.38),←,
7,"Hunter, Lachie",26y 238d,157 (85-0-72 54.14%),69 (0.44),←,
39,"Johannisen, Jason",28y 273d,162 (83-0-79 51.23%),58 (0.36),←,
21,"Liberatore, Tom",29y 84d,167 (80-0-87 47.90%),62 (0.37),←,
11,"Macrae, Jack",27y 5d,179 (96-0-83 53.63%),42 (0.23),←,
33,"Naughton, Aaron",21y 251d,72 (42-0-30 58.33%),87 (1.21),←,
20,"Richards, Ed",22y 36d,63 (32-0-31 50.79%),24 (0.38),←,
13,"Schache, Josh",23y 352d,60 (18-0-42 30.00%),69 (1.15),33 (15-0-18 45.45%),44 (1.33)
28,"Scott, Anthony",26y 161d,19 (15-0-4 78.95%),9 (0.47),←,
6,"Smith, Bailey",20y 244d,61 (37-0-24 60.66%),26 (0.43),←,
37,"Smith, Roarke",24y 331d,32 (16-0-16 50.00%),7 (0.22),←,
1,"Treloar, Adam",28y 152d,184 (79-1-104 43.21%),105 (0.57),11 (9-0-2 81.82%),8 (0.73)
22,"Ugle-Hagan, Jamarra",19y 126d,5 (3-0-2 60.00%),7 (1.40),←,
34,"Williams, Bailey",23y 302d,76 (42-0-34 55.26%),11 (0.14),←,
10,"Wood, Easton",31y 338d,182 (96-0-86 52.75%),20 (0.11),←,
Totals,Totals,25y 144d,2353 (1250-3-1100 53.12%),1203 (0.51),,
C,"Beveridge, Luke",50y 350d,154 (89-0-65 57.79%),,←,
