Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
19,"Blakely, Connor",21y 94d,27 (10-0-17 37.04%),2 (0.07),←,
17,"Crozier, Hayden",23y 162d,59 (29-0-30 49.15%),40 (0.68),←,
7,"Fyfe, Nat",25y 259d,128 (78-1-49 61.33%),112 (0.88),←,
28,"Grey, Brady",21y 319d,12 (6-0-6 50.00%),8 (0.67),←,
12,"Griffin, Jonathon",31y 141d,94 (43-0-51 45.74%),33 (0.35),53 (22-0-31 41.51%),26 (0.49)
21,"Hamling, Joel",24y 56d,34 (22-0-12 64.71%),,11 (6-0-5 54.55%),
9,"Hill, Bradley",23y 330d,106 (80-0-26 75.47%),66 (0.62),11 (6-0-5 54.55%),8 (0.73)
32,"Hill, Stephen",27y 34d,180 (97-0-83 53.89%),106 (0.59),←,
15,"Hughes, Ethan",22y 179d,15 (6-0-9 40.00%),,←,
37,"Johnson, Michael",32y 227d,220 (121-1-98 55.23%),65 (0.30),←,
22,"Kersten, Shane",24y 81d,48 (34-0-14 70.83%),55 (1.15),11 (6-0-5 54.55%),14 (1.27)
26,"Langdon, Ed",21y 123d,25 (8-0-17 32.00%),13 (0.52),←,
23,"McCarthy, Cam",22y 64d,32 (18-0-14 56.25%),51 (1.59),11 (6-0-5 54.55%),15 (1.36)
16,"Mundy, David",31y 319d,262 (142-1-119 54.39%),107 (0.41),←,
27,"Neale, Lachie",24y 11d,103 (55-0-48 53.40%),53 (0.51),←,
38,"Ryan, Luke",21y 118d,1 (0-0-1 0.00%),,←,
34,"Spurr, Lee",29y 312d,115 (72-1-42 63.04%),5 (0.04),←,
33,"Sutcliffe, Cam",25y 12d,94 (57-1-36 61.17%),16 (0.17),←,
20,"Taberner, Matthew",23y 352d,50 (25-0-25 50.00%),49 (0.98),←,
18,"Tucker, Darcy",20y 132d,20 (7-0-13 35.00%),5 (0.25),←,
10,"Walters, Michael",26y 148d,105 (59-1-45 56.67%),185 (1.76),←,
14,"Weller, Lachie",21y 101d,36 (12-0-24 33.33%),16 (0.44),←,
Totals,Totals,24y 295d,1766 (981-6-779 55.55%),987 (0.56),,
C,"Lyon, Ross",50y 208d,251 (153-5-93 61.95%),,130 (77-1-52 59.62%),
