Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartel, Jimmy",15,5,6,21,4,1.0,,2.0,2.0,5.0,2.0,3.0,,2.0,1.0,10.0,11.0,1.0,2.0,1.0,2.0,2.0,99.0
46 ↑,"Blicavs, Mark",4,2,2,6,,,3.0,2.0,,1.0,1.0,1.0,1.0,,,3.0,3.0,,,1.0,,,38.0
1,"Brown, Mitch",9,3,5,14,3,,,3.0,,5.0,1.0,2.0,1.0,1.0,,6.0,6.0,1.0,,,1.0,,85.0
23,"Caddy, Josh",10,5,10,20,1,,,4.0,3.0,1.0,3.0,5.0,1.0,1.0,,12.0,8.0,2.0,2.0,2.0,1.0,1.0,75.0
22,"Duncan, Mitch",14,5,5,19,1,,,3.0,1.0,2.0,1.0,1.0,,,,7.0,13.0,,,3.0,,,89.0
44,"Enright, Corey",13,7,7,20,1,,,7.0,2.0,2.0,1.0,3.0,,,,4.0,13.0,2.0,1.0,4.0,,,91.0
29,"Guthrie, Cameron",4,1,9,13,,1.0,,11.0,1.0,1.0,4.0,,1.0,,,6.0,7.0,,1.0,,,,83.0
26,"Hawkins, Tom",5,5,1,6,1,1.0,,,,2.0,,3.0,,2.0,,2.0,5.0,,3.0,,,,96.0
19,"Hunt, Taylor",11,3,5,16,,,,,1.0,3.0,1.0,,,,,5.0,10.0,,1.0,,1.0,,79.0
20,"Johnson, Steve",15,6,16,31,1,2.0,,4.0,,8.0,2.0,,2.0,,,10.0,22.0,,,,,1.0,85.0
9,"Kelly, James",14,6,10,24,,,,5.0,1.0,2.0,3.0,1.0,,,,9.0,15.0,1.0,,3.0,,,87.0
13,"Lonergan, Tom",5,7,7,12,,,,6.0,3.0,2.0,,1.0,,,,6.0,7.0,1.0,,4.0,,,89.0
4,"Mackie, Andrew",18,8,5,23,,,,4.0,5.0,4.0,1.0,2.0,,,,4.0,19.0,,,3.0,,,95.0
6,"McCarthy, Lincoln",6,2,3,9,,1.0,,5.0,1.0,3.0,,2.0,1.0,2.0,,4.0,7.0,,,1.0,,1.0,79.0
17,"McIntosh, Hamish",6,3,6,12,1,,19.0,,,3.0,1.0,2.0,,1.0,,6.0,6.0,2.0,1.0,,,1.0,76.0
21,"Murdoch, Jordan",10,2,4,14,1,,,5.0,,4.0,1.0,6.0,1.0,1.0,,6.0,9.0,,,,,2.0,82.0
25,"Rivers, Jared",4,5,4,8,,,1.0,3.0,,1.0,,,,,,5.0,4.0,3.0,,5.0,,,92.0
14,"Selwood, Joel",16,3,18,34,2,1.0,1.0,6.0,2.0,6.0,9.0,5.0,4.0,1.0,3.0,20.0,15.0,,1.0,4.0,3.0,1.0,87.0
16 ↓,"Simpson, Dawson",2,1,3,5,1,,17.0,1.0,1.0,,3.0,,1.0,,,4.0,1.0,,,2.0,,,37.0
27,"Stokes, Mathew",17,3,11,28,1,1.0,,4.0,2.0,2.0,3.0,4.0,2.0,1.0,,10.0,18.0,,,,,1.0,82.0
7,"Taylor, Harry",10,5,4,14,,1.0,1.0,1.0,4.0,1.0,,1.0,,,,6.0,8.0,,,8.0,,1.0,89.0
5,"Varcoe, Travis",6,4,9,15,,,,6.0,2.0,4.0,1.0,2.0,1.0,,,4.0,11.0,,1.0,,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,91,150,364,18,11.0,42.0,82.0,31.0,62.0,38.0,44.0,16.0,12.0,4.0,149.0,218.0,13.0,13.0,41.0,8.0,11.0,
Opposition,Opposition,178,70,192,370,12,9.0,31.0,60.0,42.0,47.0,34.0,51.0,12.0,16.0,2.0,133.0,227.0,8.0,10.0,50.0,9.0,8.0,
