Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",21y 147d,6 (2-0-4 33.33%),,←,
26,"Bickley, Mark",28y 272d,150 (72-0-78 48.00%),45 (0.30),←,
44,"Caven, Peter",27y 352d,105 (46-0-59 43.81%),47 (0.45),48 (25-0-23 52.08%),26 (0.54)
14,"Connell, Matthew",25y 273d,61 (25-0-36 40.98%),18 (0.30),58 (23-0-35 39.66%),18 (0.31)
33,"Eccles, Andrew",18y 336d,5 (2-0-3 40.00%),5 (1.00),←,
34,"Hart, Ben",23y 298d,139 (67-1-71 48.56%),27 (0.19),←,
11,"James, Brett",25y 139d,62 (29-1-32 47.58%),33 (0.53),20 (12-0-8 60.00%),7 (0.35)
35,"Jameson, Rod",27y 307d,134 (69-1-64 51.87%),98 (0.73),←,
3,"Jarman, Darren",31y 95d,158 (92-0-66 58.23%),216 (1.37),49 (27-0-22 55.10%),94 (1.92)
28,"Johnson, Kane",20y 49d,29 (16-0-13 55.17%),7 (0.24),←,
20,"Keating, Aaron",23y 344d,4 (3-0-1 75.00%),1 (0.25),←,
5,"Koster, Kym",25y 91d,77 (44-1-32 57.79%),34 (0.44),39 (24-0-15 61.54%),21 (0.54)
23,"McLeod, Andrew",21y 272d,66 (33-0-33 50.00%),56 (0.85),←,
21,"Ormond-Allen, Trent",21y 326d,31 (17-0-14 54.84%),1 (0.03),23 (13-0-10 56.52%),
4,"Picioane, Lance",17y 330d,3 (0-0-3 0.00%),1 (0.33),←,
52,"Rehn, Shaun",26y 259d,98 (53-1-44 54.59%),37 (0.38),←,
32,"Ricciuto, Mark",22y 329d,110 (49-1-60 45.00%),63 (0.57),←,
42,"Rintoul, Chad",23y 276d,17 (9-0-8 52.94%),15 (0.88),←,
24,"Sampson, Clay",22y 68d,29 (16-0-13 55.17%),15 (0.52),16 (10-0-6 62.50%),14 (0.88)
7,"Smart, Nigel",28y 347d,148 (70-1-77 47.64%),75 (0.51),←,
29,"Thiessen, James",24y 82d,13 (2-0-11 15.38%),4 (0.31),6 (2-0-4 33.33%),1 (0.17)
30,"Vardy, Peter",22y 97d,32 (16-0-16 50.00%),34 (1.06),←,
Totals,Totals,24y 82d,1477 (732-7-738 49.56%),832 (0.56),,
C,"Blight, Malcolm",48y 76d,193 (114-0-79 59.07%),,32 (19-0-13 59.38%),
