Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
17,"Brown, Nathan",21y 172d,43 (26-1-16 61.63%),32 (0.74),←,
18,"Cameron, Leon",26y 333d,171 (93-3-75 55.26%),68 (0.40),←,
43,"Contessa, Adam",22y 215d,14 (9-1-4 67.86%),5 (0.36),←,
12,"Cook, James",25y 206d,70 (44-1-25 63.57%),129 (1.84),45 (28-1-16 63.33%),94 (2.09)
16,"Croft, Matthew",26y 156d,104 (61-3-40 60.10%),46 (0.44),←,
11,"Curley, Todd",26y 199d,73 (38-2-33 53.42%),32 (0.44),70 (36-2-32 52.86%),31 (0.44)
14,"Darcy, Luke",24y 20d,89 (48-2-39 55.06%),64 (0.72),←,
4,"Garlick, Simon",24y 113d,86 (51-1-34 59.88%),46 (0.53),42 (27-1-14 65.48%),19 (0.45)
3,"Grant, Chris",26y 231d,207 (111-4-92 54.59%),383 (1.85),←,
9,"Hudson, Paul",29y 12d,193 (116-1-76 60.36%),387 (2.01),59 (36-1-22 61.86%),123 (2.08)
6,"Johnson, Brad",23y 14d,118 (61-3-54 52.97%),95 (0.81),←,
35,"Kretiuk, Steven",27y 28d,109 (65-2-42 60.55%),9 (0.08),←,
39,"Liberatore, Tony",33y 171d,221 (119-3-99 54.52%),90 (0.41),←,
33,"Macri, Christin",24y 338d,1 (0-0-1 0.00%),,←,
10,"Montgomery, Brett",26y 61d,54 (36-1-17 67.59%),51 (0.94),←,
29,"Powell, Stephen",22y 328d,24 (15-1-8 64.58%),19 (0.79),←,
30,"Robbins, Matthew",22y 85d,19 (13-1-5 71.05%),2 (0.11),12 (9-1-2 79.17%),2 (0.17)
36,"Romero, Jose",28y,176 (92-1-83 52.56%),146 (0.83),87 (43-1-43 50.00%),48 (0.55)
5,"Smith, Rohan",26y 62d,141 (77-3-61 55.67%),124 (0.88),←,
8,"Southern, Daniel",24y 212d,90 (48-1-41 53.89%),22 (0.24),←,
7,"West, Scott",24y 260d,144 (77-2-65 54.17%),55 (0.38),←,
15,"Wynd, Scott",29y 188d,210 (109-4-97 52.86%),29 (0.14),←,
Totals,Totals,25y 271d,2357 (1309-41-1007 55.54%),1834 (0.78),,
C,"Wallace, Terry",40y 231d,76 (45-1-30 59.87%),,←,
