Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ah Chee, Callum",11,6,2,13,,1.0,,,2.0,1.0,,1.0,1.0,1.0,,5.0,9.0,1.0,,2.0,,,76.0
31,"Andrews, Harris",11,9,4,15,,,,1.0,2.0,,,4.0,1.0,2.0,,5.0,9.0,3.0,,8.0,,,96.0
43 ↑,"Answerth, Noah",2,,,2,,,,2.0,1.0,,1.0,,1.0,,,2.0,,,,,,,16.0
33,"Bailey, Zac",6,2,11,17,2,,,4.0,,2.0,2.0,3.0,,2.0,,5.0,12.0,,,1.0,,,72.0
7,"Berry, Jarrod",12,6,11,23,1,,,3.0,1.0,3.0,5.0,3.0,4.0,,,6.0,17.0,,,,,,78.0
23,"Cameron, Charlie",6,2,3,9,,1.0,,4.0,,5.0,,1.0,,,,2.0,7.0,1.0,1.0,,,,82.0
3,"Daniher, Joe",14,10,5,19,2,3.0,3.0,2.0,,2.0,4.0,4.0,,2.0,,5.0,13.0,,4.0,,,1.0,97.0
5,"Dunkley, Josh",9,2,15,24,1,,,3.0,2.0,4.0,4.0,4.0,1.0,1.0,,12.0,13.0,,2.0,4.0,,2.0,83.0
28,"Fletcher, Jaspa",10,5,5,15,,,,1.0,4.0,4.0,2.0,2.0,,1.0,,3.0,13.0,,,,,,77.0
30,"Hipwood, Eric",16,13,4,20,6,2.0,2.0,2.0,,7.0,,3.0,,1.0,3.0,7.0,13.0,4.0,7.0,2.0,,,84.0
35,"Lester, Ryan",8,6,3,11,,,,,3.0,,2.0,,,,,3.0,8.0,1.0,,3.0,,,82.0
1,"Lohmann, Kai",7,3,4,11,1,1.0,,4.0,,,,,1.0,,,4.0,7.0,,1.0,1.0,,3.0,84.0
6,"McCluggage, Hugh",11,5,13,24,,,,3.0,2.0,6.0,6.0,3.0,3.0,,1.0,10.0,14.0,,,,,,80.0
46,"McInerney, Oscar",8,1,10,18,,,30.0,1.0,,5.0,7.0,3.0,6.0,1.0,,16.0,5.0,,,6.0,,1.0,90.0
26 ↓,"McKenna, Conor",15,8,4,19,,,,2.0,3.0,1.0,,6.0,1.0,1.0,,2.0,17.0,,1.0,,,1.0,64.0
13,"Morris, Logan",10,5,2,12,1,1.0,,1.0,,3.0,,2.0,,,,7.0,6.0,1.0,3.0,1.0,,2.0,57.0
9,"Neale, Lachie",17,6,21,38,2,,,2.0,1.0,2.0,10.0,3.0,,1.0,2.0,14.0,26.0,,1.0,,,,88.0
40,"Payne, Jack",6,4,4,10,,,,1.0,2.0,,,1.0,,1.0,,6.0,7.0,,,8.0,,,89.0
16,"Rayner, Cam",9,5,9,18,1,1.0,,2.0,1.0,5.0,4.0,,2.0,,,10.0,7.0,1.0,1.0,1.0,,1.0,75.0
38,"Reville, Bruce",10,3,3,13,,,,5.0,1.0,3.0,2.0,1.0,1.0,,,4.0,9.0,,,1.0,1.0,1.0,77.0
37,"Starcevich, Brandon",6,3,4,10,,,,1.0,3.0,2.0,,2.0,,1.0,,5.0,5.0,1.0,,4.0,,1.0,87.0
44,"Wilmot, Darcy",17,8,6,23,,,,2.0,3.0,4.0,,,2.0,,,3.0,18.0,,,1.0,1.0,,83.0
15,"Zorko, Dayne",19,6,4,23,,,,4.0,4.0,5.0,1.0,2.0,,1.0,,3.0,13.0,,,2.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,240,118,147,387,17,12.0,35.0,50.0,35.0,64.0,50.0,48.0,24.0,16.0,6.0,139.0,248.0,13.0,21.0,45.0,2.0,13.0,
Opposition,Opposition,191,84,159,350,10,11.0,32.0,49.0,46.0,45.0,32.0,51.0,16.0,24.0,,124.0,223.0,13.0,9.0,52.0,12.0,7.0,
