Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
6,"Barnes, John",28y 349d,131 (76-2-53 58.78%),64 (0.49),119 (70-1-48 59.24%),52 (0.44)
9,"Bizzell, Clint",21y 322d,9 (4-0-5 44.44%),1 (0.11),←,
8,"Burns, Ronnie",25y 64d,53 (31-1-21 59.43%),95 (1.79),←,
2,"Colbert, Leigh",22y 343d,91 (57-1-33 63.19%),42 (0.46),←,
33,"Corrigan, Paul",20y 290d,23 (13-0-10 56.52%),3 (0.13),←,
43,"Finocchiaro, Tim",18y 331d,6 (4-0-2 66.67%),,←,
7,"Graham, Ben",24y 195d,81 (53-0-28 65.43%),6 (0.07),←,
22,"Hargreaves, Tim",22y 351d,57 (26-1-30 46.49%),68 (1.19),15 (9-0-6 60.00%),11 (0.73)
13,"Kilpatrick, Glenn",25y 260d,69 (39-0-30 56.52%),9 (0.13),43 (25-0-18 58.14%),5 (0.12)
29,"Lowther, Daniel",21y 27d,9 (6-0-3 66.67%),2 (0.22),←,
18,"Lynch, Paul",24y 210d,48 (33-0-15 68.75%),37 (0.77),←,
21,"Mansfield, Michael",26y 281d,149 (89-1-59 60.07%),83 (0.56),←,
17,"McGrath, Tim",27y 221d,153 (97-1-55 63.73%),13 (0.08),146 (93-1-52 64.04%),13 (0.09)
31,"Mensch, David",25y 275d,83 (58-0-25 69.88%),83 (1.00),←,
34,"Rahilly, James",18y 335d,3 (3-0-0 100.00%),,←,
15,"Riccardi, Peter",25y 150d,131 (83-1-47 63.74%),128 (0.98),←,
27,"Sanderson, Brenton",24y 78d,73 (42-1-30 58.22%),19 (0.26),63 (40-1-22 64.29%),14 (0.22)
12,"Sholl, Brad",25y 187d,77 (48-1-28 62.99%),21 (0.27),75 (48-1-26 64.67%),21 (0.28)
37,"Simpson, Sean",28y 30d,115 (68-1-46 59.57%),18 (0.16),108 (67-1-40 62.50%),17 (0.16)
4,"Snell, Jason",20y 293d,18 (11-0-7 61.11%),21 (1.17),←,
14,"Spinks, Brett",24y 190d,26 (16-0-10 61.54%),32 (1.23),5 (4-0-1 80.00%),18 (3.60)
26,"Stoneham, Barry",30y 96d,202 (118-2-82 58.91%),172 (0.85),←,
Totals,Totals,24y 122d,1607 (975-13-619 60.67%),917 (0.57),,
C,"Ayres, Gary",37y 230d,80 (50-1-29 63.13%),,←,
