Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Baker, Liam",8,2,6,14,,1.0,,2.0,4.0,1.0,1.0,1.0,2.0,,,6.0,7.0,,1.0,2.0,,,81.0
21,"Balta, Noah",6,4,4,10,,,5.0,3.0,2.0,,,2.0,,1.0,,7.0,5.0,2.0,,8.0,,,91.0
29,"Bolton, Shai",11,3,9,20,,,,4.0,2.0,8.0,4.0,6.0,1.0,2.0,,9.0,11.0,,,3.0,,,79.0
42,"Clarke, Judson",8,4,8,16,,,,,1.0,4.0,,3.0,,1.0,,5.0,12.0,,,2.0,1.0,,68.0
9,"Cotchin, Trent",8,5,9,17,,,,2.0,,6.0,1.0,4.0,,1.0,,7.0,9.0,1.0,1.0,1.0,,2.0,82.0
38,"Cumberland, Noah",7,2,,7,3,,,3.0,,2.0,,4.0,1.0,1.0,,4.0,2.0,1.0,1.0,1.0,,,87.0
2,"Grimes, Dylan",8,1,,8,,,,1.0,2.0,,,2.0,3.0,1.0,,3.0,3.0,,,5.0,,,84.0
22,"Hopper, Jacob",12,10,11,23,1,,,2.0,1.0,7.0,5.0,3.0,1.0,1.0,1.0,7.0,16.0,,1.0,1.0,,1.0,79.0
31,"Mansell, Rhyan",3,2,1,4,1,,,1.0,,1.0,,2.0,,1.0,,3.0,3.0,,,3.0,,,75.0
4,"Martin, Dustin",16,2,9,25,1,3.0,,3.0,1.0,6.0,2.0,2.0,1.0,,,9.0,15.0,,,2.0,,,83.0
33,"McIntosh, Kamdyn",8,3,1,9,,,,,1.0,3.0,1.0,2.0,,2.0,,1.0,7.0,,,4.0,,,85.0
46 ↓,"Miller, Ben",1,1,5,6,,1.0,7.0,3.0,,1.0,,2.0,1.0,1.0,,6.0,1.0,1.0,,6.0,,,64.0
50,"Pickett, Marlion",13,3,10,23,,,,3.0,3.0,7.0,,7.0,3.0,1.0,,11.0,11.0,,,,1.0,,88.0
3,"Prestia, Dion",10,3,10,20,,,,2.0,,1.0,5.0,4.0,1.0,,,8.0,11.0,,1.0,3.0,,1.0,69.0
13 ↑,"Ralphsmith, Hugo",3,1,1,4,,,,,,,,2.0,,,,,4.0,,,1.0,,,23.0
8,"Riewoldt, Jack",8,4,3,11,4,2.0,,2.0,,,,4.0,3.0,2.0,,5.0,7.0,,3.0,,,,94.0
17,"Rioli, Daniel",12,3,9,21,,,,2.0,1.0,2.0,2.0,2.0,2.0,,,8.0,12.0,1.0,,,1.0,1.0,85.0
10,"Rioli, Maurice",3,,4,7,,1.0,,2.0,1.0,,,3.0,1.0,1.0,,3.0,5.0,,,,,,69.0
32,"Ryan, Samson",9,6,1,10,1,2.0,11.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,3.0,7.0,2.0,3.0,2.0,,,82.0
15,"Short, Jayden",21,7,9,30,,1.0,,3.0,4.0,4.0,,3.0,2.0,,,8.0,22.0,,,1.0,2.0,1.0,84.0
14,"Taranto, Tim",16,6,17,33,,,,10.0,2.0,6.0,6.0,7.0,1.0,1.0,,16.0,18.0,,,1.0,,1.0,74.0
1,"Vlastuin, Nick",15,8,6,21,,,,1.0,7.0,1.0,1.0,3.0,3.0,2.0,,11.0,11.0,,,5.0,,,80.0
45,"Young, Tylar",7,1,3,10,,,,,3.0,,,6.0,,2.0,,4.0,5.0,,,7.0,,,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,81,136,349,11,12.0,23.0,51.0,37.0,61.0,29.0,76.0,27.0,23.0,1.0,144.0,204.0,8.0,11.0,58.0,5.0,7.0,
Opposition,Opposition,215,103,166,381,15,6.0,31.0,41.0,48.0,53.0,35.0,75.0,23.0,27.0,5.0,135.0,249.0,18.0,13.0,37.0,2.0,8.0,
