St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Ball, Luke",8,2,9,17,1,,1.0,2.0,1.0,5.0,4.0,1.0,,1.0,,10.0,6.0,,,4.0,,,81.0
6,"Black, Heath",13,5,7,20,,1.0,,2.0,4.0,4.0,2.0,2.0,1.0,,,6.0,15.0,,,3.0,3.0,,92.0
3,"Clarke, Xavier",10,6,3,13,1,,,7.0,,5.0,2.0,1.0,1.0,1.0,,8.0,6.0,,,3.0,2.0,,88.0
26,"Dal Santo, Nick",10,4,9,19,,,,3.0,1.0,4.0,4.0,2.0,2.0,,,9.0,9.0,,1.0,4.0,1.0,,88.0
22,"Fisher, Leigh",5,1,3,8,,,,1.0,2.0,1.0,,2.0,,1.0,,3.0,5.0,,,6.0,,,93.0
9,"Gehrig, Fraser",8,4,4,12,2,4.0,1.0,1.0,,,,4.0,1.0,3.0,,8.0,4.0,1.0,4.0,1.0,,,100.0
18,"Goddard, Brendon",7,3,5,12,,,,2.0,,3.0,,2.0,,,,5.0,7.0,,,2.0,1.0,,65.0
34,"Guerra, Brent",6,2,1,7,2,2.0,,4.0,,1.0,1.0,,,,,5.0,2.0,,2.0,1.0,,,85.0
35,"Harvey, Robert",17,6,8,25,1,2.0,,1.0,1.0,4.0,3.0,4.0,,1.0,,6.0,18.0,,1.0,4.0,,2.0,83.0
7,"Hayes, Lenny",16,7,12,28,,1.0,,11.0,2.0,7.0,4.0,2.0,1.0,2.0,3.0,9.0,18.0,,,2.0,2.0,2.0,100.0
8,"Hudghton, Max",7,8,11,18,,,,1.0,2.0,1.0,,1.0,1.0,,,9.0,9.0,3.0,,4.0,1.0,,90.0
5,"Jones, Austinn",15,5,4,19,,1.0,,2.0,8.0,2.0,3.0,2.0,,1.0,,5.0,14.0,,,,8.0,,100.0
33,"Knobel, Trent",5,4,3,8,,,18.0,4.0,2.0,2.0,1.0,2.0,,2.0,,3.0,4.0,1.0,,3.0,,2.0,70.0
23,"Koschitzke, Justin",5,6,3,8,2,1.0,10.0,2.0,,1.0,1.0,1.0,2.0,1.0,,5.0,4.0,2.0,3.0,3.0,,,96.0
31,"Maguire, Matt",9,4,1,10,,,,2.0,2.0,3.0,1.0,3.0,1.0,1.0,,3.0,7.0,1.0,,9.0,,,90.0
44,"Milne, Stephen",2,1,1,3,1,,,1.0,,1.0,,,1.0,,,1.0,3.0,,,,,1.0,62.0
19,"Penny, Luke",7,2,1,8,,,,1.0,1.0,,,1.0,2.0,,,4.0,3.0,,,2.0,,,100.0
17,"Powell, Stephen",4,1,6,10,,,,,,3.0,4.0,2.0,2.0,1.0,,7.0,4.0,,,1.0,,,50.0
12,"Riewoldt, Nick",13,6,2,15,2,,,1.0,,6.0,1.0,2.0,2.0,,,5.0,10.0,,2.0,2.0,1.0,2.0,100.0
40,"Schwarze, Troy",3,2,,3,1,,,1.0,1.0,1.0,,1.0,,,,,3.0,,,,,,17.0
4,"Thompson, Andrew",5,1,4,9,,1.0,,4.0,2.0,2.0,1.0,3.0,,2.0,,3.0,6.0,,,3.0,,,54.0
13,"Voss, Brett",11,9,7,18,,,,,5.0,,3.0,2.0,,,,6.0,11.0,2.0,,5.0,,1.0,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,89,104,290,13,14.0,30.0,53.0,34.0,56.0,35.0,40.0,17.0,17.0,3.0,120.0,168.0,10.0,13.0,62.0,19.0,10.0,
Opposition,Opposition,185,84,116,301,14,7.0,35.0,57.0,47.0,50.0,33.0,55.0,17.0,17.0,3.0,121.0,181.0,11.0,10.0,49.0,10.0,10.0,
