Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
11,"Anderson, Greg",24y 26d,52 (34-0-18 65.38%),33 (0.63),←,
13,"Antrobus, Tony",28y 62d,17 (12-0-5 70.59%),22 (1.29),←,
8,"Bewick, Darren",22y 292d,42 (27-0-15 64.29%),72 (1.71),←,
40,"Burns, Adrian",18y 308d,3 (2-0-1 66.67%),,←,
37,"Considine, Ed",21y 263d,37 (26-0-11 70.27%),10 (0.27),←,
23,"Cransberg, Peter",22y 315d,11 (8-0-3 72.73%),10 (0.91),←,
6,"Daniher, Anthony",27y 139d,177 (90-0-87 50.85%),75 (0.42),62 (41-0-21 66.13%),13 (0.21)
7,"Daniher, Chris",24y 70d,8 (5-0-3 62.50%),3 (0.38),←,
5,"Daniher, Terry",32y 298d,277 (171-3-103 62.27%),448 (1.62),258 (161-2-95 62.79%),426 (1.65)
15,"Ezard, Alan",27y 55d,133 (90-0-43 67.67%),179 (1.35),←,
29,"Grenvold, David",24y 95d,21 (17-0-4 80.95%),4 (0.19),←,
16,"Hamilton, Paul",22y 355d,81 (44-1-36 54.94%),6 (0.07),←,
1,"Harvey, Mark",24y 363d,90 (63-0-27 70.00%),122 (1.36),←,
4,"Long, Michael",20y 251d,35 (25-0-10 71.43%),30 (0.86),←,
27,"Madden, Simon",32y 161d,334 (198-2-134 59.58%),510 (1.53),←,
10,"ODonnell, Gary",25y 28d,57 (37-0-20 64.91%),11 (0.19),←,
3,"Salmon, Paul",25y 140d,114 (69-1-44 60.96%),274 (2.40),←,
26,"Thompson, Mark",26y 202d,105 (71-1-33 68.10%),29 (0.28),←,
18,"Vander Haar, Paul",32y 94d,191 (118-2-71 62.30%),265 (1.39),←,
32,"Watson, Tim",28y 331d,255 (159-3-93 62.94%),289 (1.13),←,
Totals,Totals,25y 247d,2040 (1266-13-761 62.06%),2392 (1.17),,
C,"Sheedy, Kevin",42y 167d,224 (150-1-73 67.19%),,←,
