Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",28y 270d,183 (85-2-96 46.99%),33 (0.18),101 (52-2-47 52.48%),10 (0.10)
24,"Amiss, Jye",21y 4d,44 (23-1-20 53.41%),78 (1.77),←,
41,"Banfield, Bailey",26y 160d,95 (46-2-47 49.47%),62 (0.65),←,
8,"Brayshaw, Andrew",24y 270d,143 (68-2-73 48.25%),50 (0.35),←,
5,"Chapman, Heath",22y 186d,39 (24-2-13 64.10%),2 (0.05),←,
6,"Clark, Jordan",23y 293d,99 (59-2-38 60.61%),21 (0.21),67 (38-2-27 58.21%),6 (0.09)
36,"Cox, Brennan",25y 357d,108 (50-1-57 46.76%),31 (0.29),←,
4,"Darcy, Sean",26y 53d,110 (52-2-56 48.18%),44 (0.40),←,
37,"Draper, Josh",20y 177d,17 (9-1-7 55.88%),,←,
18,"Emmett, Tom",22y 248d,15 (8-1-6 56.67%),11 (0.73),←,
28,"Erasmus, Neil",20y 246d,23 (10-0-13 43.48%),2 (0.09),←,
32,"Frederick, Michael",24y 79d,75 (45-1-29 60.67%),81 (1.08),←,
9,"Jackson, Luke",22y 310d,95 (59-2-34 63.16%),70 (0.74),43 (22-1-20 52.33%),40 (0.93)
2,"OMeara, Jaeger",30y 163d,183 (83-3-97 46.17%),85 (0.46),40 (20-1-19 51.25%),15 (0.38)
13,"Ryan, Luke",28y 180d,152 (73-2-77 48.68%),3 (0.02),←,
3,"Serong, Caleb",23y 177d,100 (53-2-45 54.00%),25 (0.25),←,
14,"Sharp, Jeremy",22y 357d,43 (20-1-22 47.67%),16 (0.37),20 (12-1-7 62.50%),9 (0.45)
1,"Sturt, Sam",24y 84d,28 (14-0-14 50.00%),39 (1.39),←,
39,"Switkowski, Sam",27y 258d,85 (44-1-40 52.35%),53 (0.62),←,
35,"Treacy, Josh",22y,56 (32-1-23 58.04%),74 (1.32),←,
34,"Wagner, Corey",27y 134d,37 (12-1-24 33.78%),6 (0.16),18 (10-1-7 58.33%),
31,"Walker, Brandon",21y 292d,61 (35-2-24 59.02%),2 (0.03),←,
26,"Young, Hayden",23y 115d,77 (41-2-34 54.55%),14 (0.18),←,
Totals,Totals,24y 160d,1868 (945-34-889 50.59%),802 (0.43),,
C,"Longmuir, Justin",43y 196d,104 (53-2-49 51.92%),,←,
