Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",4,1,5,9,,,,,4.0,,,2.0,2.0,2.0,,5.0,2.0,,,2.0,,,
26,"Bickley, Mark",6,2,10,16,,,,,3.0,1.0,1.0,2.0,,,,2.0,14.0,,,,3.0,,
18,"Bond, Troy",13,2,5,18,,,,2.0,6.0,,1.0,2.0,1.0,,,5.0,12.0,,,,4.0,,
24,"Burton, Brett",8,4,1,9,,,,2.0,,3.0,,1.0,,2.0,,4.0,3.0,2.0,,,,,
44,"Caven, Peter",1,1,1,2,,,,,,,,,,,,,2.0,,,,,,
9,"Edwards, Tyson",3,3,5,8,1,,,1.0,,,,3.0,2.0,1.0,,8.0,2.0,2.0,,,,,
13,"Ellen, Shane",2,2,2,4,,,,,,2.0,1.0,,,,,1.0,3.0,,,,,,
37,"Golding, Matthew",3,3,6,9,,,4.0,,,,4.0,,,,,7.0,2.0,3.0,,,,,
36,"Goodwin, Simon",6,1,4,10,,,,,4.0,1.0,,,2.0,1.0,,6.0,5.0,,,,,,
34,"Hart, Ben",6,3,2,8,,,,3.0,3.0,,,2.0,1.0,3.0,,4.0,4.0,,,2.0,1.0,,
1,"Herbert, Lucas",2,1,5,7,,,13.0,,1.0,1.0,1.0,,2.0,1.0,,6.0,1.0,1.0,,1.0,,,
47,"Howard, Dean",1,,,1,,,,,,1.0,,,,,,,1.0,,,,,,
11,"James, Brett",10,5,15,25,,,,,3.0,2.0,5.0,3.0,1.0,2.0,,9.0,17.0,,1.0,,,,
3,"Jarman, Darren",7,3,,7,2,3.0,,,,1.0,,,2.0,,,5.0,1.0,2.0,2.0,1.0,,,
28,"Johnson, Kane",8,,4,12,,,,1.0,,5.0,4.0,,,,,2.0,10.0,,,4.0,2.0,,
5,"Koster, Kym",11,5,11,22,1,,,2.0,3.0,2.0,5.0,1.0,1.0,,,12.0,14.0,,,3.0,,,
23,"McLeod, Andrew",15,6,8,23,3,1.0,1.0,2.0,1.0,5.0,5.0,1.0,1.0,,3.0,11.0,11.0,1.0,2.0,,2.0,,
32,"Ricciuto, Mark",14,2,9,23,,1.0,,3.0,2.0,10.0,3.0,2.0,,1.0,,4.0,21.0,,,,1.0,,
10,"Robran, Matthew",6,1,,6,2,,9.0,4.0,,1.0,,,2.0,1.0,,2.0,4.0,,,3.0,,,
7,"Smart, Nigel",5,2,,5,2,2.0,,3.0,,,,1.0,1.0,2.0,,3.0,2.0,1.0,2.0,1.0,,,
19,"Stevens, Mark",4,1,4,8,,,,,,1.0,,1.0,,,,5.0,3.0,1.0,,,,,
29,"Thiessen, James",15,6,8,23,1,1.0,,1.0,1.0,8.0,3.0,2.0,1.0,2.0,,6.0,17.0,,,,4.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,150,54,105,255,12,11.0,27.0,24.0,31.0,44.0,33.0,23.0,19.0,18.0,3.0,107.0,151.0,13.0,7.0,17.0,17.0,,
Opposition,Opposition,228,101,136,364,18,14.0,32.0,34.0,26.0,62.0,41.0,30.0,18.0,19.0,3.0,126.0,239.0,15.0,22.0,16.0,9.0,,
