Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",16,4,2,18,,,,4.0,5.0,4.0,,1.0,,1.0,,6.0,11.0,1.0,1.0,2.0,2.0,,
10,"Ashcroft, Marcus",17,7,13,30,1,,,3.0,2.0,6.0,5.0,3.0,3.0,,,13.0,16.0,1.0,1.0,,1.0,,
16,"Clarke, Matthew",3,2,7,10,,,19.0,1.0,,2.0,1.0,,,2.0,,5.0,5.0,1.0,,1.0,,,
32,"Hart, Shaun",8,4,2,10,,,,3.0,1.0,2.0,,2.0,,1.0,,3.0,8.0,,1.0,1.0,,,
19,"Headland, Des",11,6,8,19,3,,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,5.0,14.0,1.0,5.0,1.0,,,
31,"Heuskes, Adam",15,8,2,17,,,,,8.0,2.0,,,,1.0,,2.0,15.0,,1.0,1.0,3.0,,
2,"Johnson, Chris",7,3,7,14,2,,,,1.0,2.0,1.0,1.0,2.0,2.0,,6.0,8.0,,,1.0,2.0,,
27,"Keating, Clark",4,1,1,5,2,,19.0,2.0,,1.0,2.0,2.0,,1.0,,3.0,2.0,,,2.0,,,
41,"Kennedy, Matthew",5,3,2,7,,,,1.0,2.0,2.0,,1.0,,,,1.0,5.0,1.0,,2.0,,,
44,"Lappin, Nigel",11,7,7,18,1,,,1.0,4.0,5.0,1.0,1.0,,1.0,,2.0,17.0,,1.0,2.0,2.0,,
15,"Lawrence, Steven",13,7,4,17,,1.0,,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,5.0,12.0,,1.0,1.0,,,
23,"Leppitsch, Justin",14,7,4,18,2,,,2.0,6.0,1.0,,1.0,,1.0,2.0,9.0,9.0,5.0,1.0,,3.0,,
11,"Lynch, Alastair",4,2,3,7,3,,,1.0,1.0,,,1.0,1.0,,,4.0,2.0,1.0,,,,,
4,"McRae, Craig",5,1,1,6,1,2.0,,3.0,,3.0,1.0,,1.0,,,4.0,1.0,,,1.0,,,
7,"Molloy, Jarrod",9,4,3,12,5,,,1.0,,2.0,,1.0,,,3.0,6.0,7.0,2.0,3.0,2.0,,,
39,"Notting, Tim",16,7,6,22,3,4.0,,,,7.0,,,,,,9.0,13.0,1.0,4.0,1.0,1.0,,
6,"Power, Luke",5,1,8,13,1,,,1.0,,5.0,2.0,1.0,,1.0,,6.0,7.0,,,1.0,,,
28,"Robbins, Ben",7,3,11,18,1,1.0,,1.0,2.0,3.0,4.0,,,,,7.0,11.0,,2.0,,,,
22,"Scott, Chris",8,2,8,16,,1.0,,2.0,1.0,4.0,5.0,1.0,,2.0,,4.0,12.0,,1.0,2.0,,,
13,"Voss, Brett",7,4,6,13,1,1.0,,4.0,,2.0,4.0,,1.0,1.0,,3.0,10.0,,3.0,3.0,,,
3,"Voss, Michael",14,3,8,22,,,,1.0,,6.0,2.0,1.0,,2.0,1.0,8.0,15.0,,,2.0,1.0,,
33,"White, Darryl",11,8,7,18,2,,1.0,3.0,,2.0,1.0,2.0,1.0,2.0,,7.0,14.0,2.0,1.0,3.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,94,120,330,28,13.0,39.0,36.0,38.0,65.0,32.0,22.0,11.0,20.0,6.0,118.0,214.0,16.0,26.0,29.0,16.0,,
Opposition,Opposition,184,94,140,324,9,13.0,27.0,28.0,33.0,54.0,35.0,26.0,20.0,11.0,,109.0,217.0,14.0,11.0,23.0,8.0,,
