Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",22y 13d,67 (32-0-35 47.76%),27 (0.40),←,
5,"Broadbent, Matthew",20y 13d,12 (4-0-8 33.33%),3 (0.25),←,
20,"Brogan, Dean",31y 243d,160 (94-1-65 59.06%),47 (0.29),←,
27,"Carlile, Alipate",23y 106d,72 (31-0-41 43.06%),4 (0.06),←,
1,"Cassisi, Domenic",27y 326d,169 (91-1-77 54.14%),66 (0.39),←,
30,"Chaplin, Troy",24y 172d,99 (45-1-53 45.96%),9 (0.09),←,
18,"Cornes, Kane",27y 221d,204 (113-1-90 55.64%),80 (0.39),←,
41,"Davenport, Jason",24y 344d,23 (9-0-14 39.13%),24 (1.04),←,
33,"Ebert, Brett",26y 269d,137 (65-1-71 47.81%),206 (1.50),←,
17,"Gray, Robbie",22y 137d,44 (20-0-24 45.45%),65 (1.48),←,
45,"Hitchcock, Cameron",20y 42d,16 (5-0-11 31.25%),19 (1.19),←,
44,"Logan, Tom",25y 43d,71 (27-0-44 38.03%),18 (0.25),68 (27-0-41 39.71%),18 (0.26)
42,"Meyer, Danny",24y 11d,24 (11-0-13 45.83%),8 (0.33),7 (3-0-4 42.86%),1 (0.14)
26,"Moore, Andrew",19y 76d,5 (4-0-1 80.00%),,←,
6,"Pearce, Danyle",24y 129d,113 (50-0-63 44.25%),66 (0.58),←,
15,"Rodan, David",26y 310d,148 (57-0-91 38.51%),115 (0.78),83 (38-0-45 45.78%),72 (0.87)
19,"Salter, Nick",23y 15d,14 (5-0-9 35.71%),12 (0.86),←,
28,"Schulz, Jay",25y 118d,85 (31-2-52 37.65%),86 (1.01),14 (7-0-7 50.00%),28 (2.00)
14,"Stewart, Paul",23y 35d,36 (13-0-23 36.11%),1 (0.03),←,
21,"Thomas, Matt",23y 168d,47 (16-0-31 34.04%),12 (0.26),←,
12,"Trengove, Jackson",19y 285d,17 (5-0-12 29.41%),3 (0.18),←,
39,"Westhoff, Justin",23y 317d,67 (31-0-36 46.27%),92 (1.37),←,
Totals,Totals,24y 21d,1630 (759-7-864 46.56%),963 (0.59),,
C,"Primus, Matthew",35y 214d,5 (3-0-2 60.00%),,←,
