Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",4,3,5,9,,,1.0,2.0,1.0,,2.0,2.0,1.0,1.0,,3.0,7.0,,,5.0,,,93.0
20,"Brogan, Dean",10,11,10,20,1,,17.0,,1.0,,1.0,5.0,1.0,5.0,3.0,6.0,14.0,2.0,1.0,4.0,,,100.0
7,"Burgoyne, Peter",15,2,5,20,,3.0,,4.0,,6.0,2.0,4.0,1.0,3.0,,8.0,13.0,,1.0,1.0,1.0,,95.0
8,"Burgoyne, Shaun",14,3,10,24,,,,5.0,8.0,1.0,3.0,1.0,1.0,,1.0,10.0,13.0,,,6.0,4.0,,100.0
9,"Carr, Josh",8,2,7,15,1,,,2.0,,3.0,3.0,2.0,3.0,2.0,,9.0,6.0,,1.0,3.0,,,88.0
25,"Cassisi, Domenic",16,5,5,21,4,,,2.0,1.0,3.0,3.0,2.0,1.0,1.0,,9.0,13.0,,1.0,2.0,,2.0,100.0
26,"Cochrane, Stuart",5,2,2,7,,,,2.0,,1.0,,1.0,1.0,1.0,,3.0,6.0,,1.0,,,,49.0
35,"Cornes, Chad",23,14,11,34,,,2.0,,9.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,27.0,1.0,,4.0,1.0,,100.0
18,"Cornes, Kane",6,4,8,14,,1.0,,3.0,,1.0,3.0,1.0,,1.0,,6.0,8.0,1.0,1.0,,,,93.0
33,"Ebert, Brett",6,3,3,9,,,,3.0,,2.0,,5.0,,,,3.0,5.0,1.0,1.0,,,,29.0
11,"Hardwick, Damien",4,1,8,12,,,,3.0,2.0,,1.0,,,,,7.0,6.0,,,1.0,,,44.0
38,"James, Roger",19,4,6,25,1,1.0,,,3.0,2.0,9.0,2.0,,,,12.0,12.0,,,3.0,1.0,2.0,73.0
29,"Kingsley, Adam",9,4,8,17,,,,3.0,3.0,3.0,,1.0,1.0,,,7.0,9.0,,,4.0,,2.0,92.0
5,"Lade, Brendon",5,7,7,12,1,1.0,19.0,3.0,,,1.0,3.0,,1.0,,5.0,8.0,2.0,2.0,3.0,,,100.0
22,"Mahoney, Josh",6,2,3,9,3,,,4.0,,3.0,2.0,4.0,,3.0,,5.0,4.0,1.0,1.0,3.0,,,79.0
15,"Pickett, Byron",5,2,3,8,,,,1.0,,5.0,1.0,1.0,1.0,1.0,,4.0,4.0,,,2.0,1.0,1.0,80.0
6,"Schofield, Jarrad",7,4,9,16,,,,1.0,,3.0,,2.0,,,,6.0,11.0,,1.0,,,,51.0
28,"Thurstans, Toby",5,2,2,7,,,,,,5.0,,3.0,,3.0,,2.0,4.0,,,1.0,,,43.0
16,"Tredrea, Warren",7,6,3,10,2,1.0,,1.0,1.0,,,2.0,1.0,1.0,,4.0,6.0,2.0,3.0,2.0,,,100.0
2,"Wakelin, Darryl",6,5,5,11,,,,1.0,1.0,,,,1.0,,,3.0,8.0,1.0,,2.0,,,96.0
4,"Wanganeen, Gavin",15,7,8,23,1,1.0,,3.0,5.0,4.0,1.0,4.0,1.0,2.0,,5.0,16.0,,2.0,,4.0,,100.0
21,"Wilson, Michael",13,5,2,15,,,,2.0,4.0,2.0,,2.0,1.0,1.0,,3.0,12.0,,,2.0,1.0,,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,98,130,338,14,9.0,39.0,45.0,39.0,46.0,33.0,48.0,16.0,27.0,6.0,126.0,212.0,11.0,16.0,48.0,13.0,7.0,
Opposition,Opposition,163,81,91,254,7,5.0,15.0,47.0,32.0,44.0,24.0,42.0,27.0,16.0,,103.0,151.0,8.0,12.0,51.0,8.0,3.0,
