Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",10,4,20,30,,1.0,,3.0,1.0,4.0,8.0,5.0,1.0,1.0,,13.0,16.0,,,2.0,1.0,1.0,84.0
6,"Brown, Tyler",,,,,,,,,,,,,,,,,,,,,,,
14,"Cameron, Darcy",7,4,6,13,2,,9.0,1.0,2.0,,3.0,3.0,1.0,,,8.0,5.0,3.0,2.0,1.0,,,74.0
25,"Crisp, Jack",11,5,13,24,,,,3.0,,8.0,1.0,3.0,,1.0,,6.0,19.0,,,2.0,,1.0,88.0
7,"Daicos, Josh",10,3,11,21,1,,,1.0,1.0,2.0,1.0,2.0,1.0,,,7.0,14.0,,,,,,87.0
35,"Daicos, Nick",13,4,13,26,1,1.0,,2.0,1.0,2.0,5.0,4.0,,1.0,,9.0,14.0,,,1.0,,,70.0
2,"de Goey, Jordan",11,5,9,20,1,4.0,,2.0,2.0,1.0,4.0,2.0,,1.0,,13.0,10.0,,1.0,4.0,,,87.0
5,"Elliott, Jamie",13,3,13,26,2,1.0,,5.0,,3.0,1.0,7.0,,3.0,1.0,14.0,12.0,,2.0,1.0,,1.0,83.0
33,"Ginnivan, Jack",4,,2,6,1,1.0,,1.0,,4.0,1.0,1.0,2.0,1.0,,7.0,1.0,,,2.0,,,80.0
4,"Grundy, Brodie",11,,9,20,,,24.0,8.0,,5.0,8.0,8.0,4.0,4.0,,12.0,8.0,,,2.0,,1.0,80.0
16,"Henry, Oliver",7,2,6,13,1,,,2.0,,6.0,,2.0,1.0,1.0,,5.0,8.0,,,1.0,,,59.0
32,"Hoskin-Elliott, Will",8,7,7,15,,1.0,,2.0,1.0,1.0,,6.0,,,,7.0,10.0,,1.0,3.0,,1.0,86.0
38,"Howe, Jeremy",10,5,5,15,1,,,,2.0,1.0,,1.0,1.0,,,5.0,9.0,1.0,,4.0,,,89.0
1,"Lipinski, Patrick",10,4,13,23,1,,,4.0,4.0,1.0,2.0,2.0,,2.0,,6.0,17.0,,,4.0,,,86.0
44,"Madgen, Jack",10,3,7,17,,,,1.0,3.0,,1.0,2.0,2.0,,,6.0,10.0,1.0,,3.0,,,100.0
37,"Maynard, Brayden",5,2,9,14,,,,,2.0,2.0,,3.0,,1.0,,6.0,9.0,,,2.0,,,82.0
26,"McInnes, Reef",7,5,7,14,,,,2.0,,5.0,,1.0,1.0,,,2.0,12.0,,,,,1.0,67.0
41,"Mihocek, Brody",4,1,3,7,2,1.0,1.0,4.0,,,2.0,2.0,3.0,1.0,,6.0,1.0,,1.0,3.0,,,86.0
30,"Moore, Darcy",6,3,5,11,,,,1.0,3.0,1.0,1.0,2.0,,1.0,,2.0,5.0,,,7.0,,,100.0
9,"Noble, John",12,6,6,18,,,,4.0,,3.0,,2.0,,,,1.0,18.0,,,1.0,,,66.0
10,"Pendlebury, Scott",7,2,13,20,,,,8.0,2.0,2.0,2.0,2.0,4.0,1.0,,12.0,12.0,,,6.0,,1.0,87.0
3,"Quaynor, Isaac",14,7,7,21,,,,1.0,5.0,4.0,,4.0,2.0,1.0,,8.0,13.0,,,2.0,,,89.0
22,"Sidebottom, Steele",14,5,5,19,,,,1.0,2.0,4.0,1.0,1.0,,1.0,,3.0,16.0,,,3.0,1.0,,68.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,80,189,393,13,13.0,34.0,56.0,31.0,59.0,41.0,65.0,23.0,21.0,1.0,158.0,239.0,5.0,7.0,54.0,2.0,7.0,
Opposition,Opposition,197,75,160,357,16,8.0,31.0,60.0,46.0,47.0,37.0,68.0,21.0,23.0,5.0,135.0,205.0,9.0,20.0,57.0,1.0,14.0,
