Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Anderson, Jed",7,2,7,14,,1.0,2.0,7.0,,3.0,2.0,3.0,,1.0,,7.0,7.0,,,1.0,,,83.0
14,"Birchall, Grant",16,9,13,29,,1.0,,2.0,3.0,6.0,3.0,3.0,1.0,1.0,,6.0,22.0,,,,1.0,,82.0
22,"Breust, Luke",7,3,8,15,1,2.0,,6.0,,,5.0,4.0,1.0,3.0,,12.0,6.0,,1.0,2.0,1.0,,84.0
9,"Burgoyne, Shaun",13,5,18,31,1,,,2.0,2.0,1.0,2.0,1.0,,1.0,,7.0,22.0,,,3.0,,,84.0
18,"Ceglar, Jonathon",5,2,6,11,,,25.0,3.0,1.0,2.0,5.0,,,,,6.0,6.0,,,2.0,,,79.0
8,"Duryea, Taylor",15,9,6,21,1,,,5.0,4.0,5.0,,2.0,1.0,,,4.0,18.0,,1.0,3.0,,,83.0
6,"Gibson, Josh",10,10,14,24,,1.0,,1.0,3.0,,,2.0,,,,6.0,17.0,2.0,,7.0,,,98.0
19,"Gunston, Jack",12,8,7,19,2,2.0,,,1.0,1.0,,,1.0,,,5.0,12.0,,3.0,2.0,,2.0,92.0
40,"Hartung, Billy",11,6,11,22,2,,,,1.0,4.0,3.0,2.0,2.0,,,4.0,17.0,,,,2.0,1.0,82.0
10,"Hill, Bradley",10,7,10,20,,,,3.0,1.0,6.0,,2.0,,1.0,,2.0,18.0,,,,2.0,3.0,85.0
29,"Langford, Will",13,1,11,24,,,5.0,3.0,,4.0,8.0,7.0,,3.0,,19.0,5.0,,,1.0,,,83.0
7 ↓,"McEvoy, Ben",2,2,6,8,,,8.0,1.0,,,,,1.0,,,2.0,6.0,,,1.0,,,53.0
5,"Mitchell, Sam",14,2,20,34,1,,,4.0,3.0,3.0,5.0,3.0,2.0,1.0,,12.0,22.0,,,1.0,,,86.0
28,"Puopolo, Paul",6,4,7,13,1,,,5.0,,2.0,,1.0,3.0,1.0,,7.0,6.0,1.0,1.0,,,2.0,82.0
33,"Rioli, Cyril",9,6,5,14,,1.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,,6.0,10.0,,1.0,3.0,,1.0,78.0
2,"Roughead, Jarryd",8,4,7,15,2,,1.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,,6.0,8.0,2.0,2.0,2.0,1.0,1.0,95.0
25,"Schoenmakers, Ryan",7,2,6,13,,,,1.0,1.0,2.0,,5.0,,3.0,,5.0,9.0,,,3.0,,,95.0
26,"Shiels, Liam",9,2,9,18,1,1.0,,8.0,,2.0,5.0,4.0,2.0,2.0,,5.0,11.0,,,1.0,,,84.0
16,"Smith, Isaac",20,4,9,29,2,2.0,2.0,5.0,1.0,7.0,3.0,6.0,,1.0,1.0,6.0,21.0,,1.0,1.0,,,86.0
24,"Stratton, Ben",9,4,3,12,,,,2.0,2.0,,,1.0,1.0,,,4.0,8.0,,,9.0,,,97.0
4,"Suckling, Matt",13,7,10,23,,,,3.0,4.0,2.0,1.0,4.0,,1.0,,4.0,19.0,,,,1.0,1.0,80.0
11 ↑,"Whitecross, Brendan",4,2,1,5,,,,1.0,1.0,,,3.0,,1.0,,2.0,3.0,,1.0,,,1.0,28.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,101,194,414,14,14.0,45.0,69.0,31.0,56.0,46.0,56.0,18.0,22.0,1.0,137.0,273.0,5.0,11.0,42.0,8.0,12.0,
Opposition,Opposition,192,81,156,348,16,12.0,43.0,74.0,41.0,53.0,36.0,51.0,22.0,18.0,5.0,132.0,204.0,10.0,9.0,39.0,9.0,11.0,
