Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
47,"Beams, Ben",4,3.0,4,8,,,,,,3.0,,1.0,,1.0,,1,7.0,,,,,,
32,"Bruce, Cameron",3,1.0,3,6,,,1.0,2.0,,,,,1.0,,,1,4.0,,,1.0,,,
33,"Farmer, Jeff",5,2.0,2,7,4.0,1.0,,1.0,,,,1.0,,1.0,,4,2.0,,2.0,,,,
21,"Febey, Steven",15,2.0,9,24,,,,4.0,2.0,5.0,,4.0,,1.0,,7,16.0,,,1.0,,,
18,"Green, Brad",2,2.0,2,4,,,,,,2.0,,1.0,1.0,,,3,2.0,1.0,,,,,
4,"Grgic, Brent",1,,1,2,,1.0,,1.0,,,1.0,1.0,,,,2,,,,1.0,,,
27,"Ingerson, Anthony",6,3.0,5,11,,,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,9,2.0,1.0,,4.0,,,
36,"Leoncelli, Andrew",9,5.0,6,15,1.0,,,4.0,2.0,3.0,,,1.0,3.0,,2,12.0,,,,,,
35,"McDonald, Anthony",14,5.0,7,21,,1.0,,6.0,3.0,3.0,6.0,1.0,1.0,,,6,17.0,,,2.0,,,
23,"McDonald, James",5,3.0,3,8,,,,,,3.0,1.0,1.0,,1.0,,2,5.0,,,1.0,,,
9,"Neitz, David",8,5.0,3,11,1.0,1.0,,,1.0,1.0,,2.0,1.0,2.0,,5,7.0,3.0,1.0,1.0,,,
7,"Powell, Stephen",4,,7,11,,,,2.0,,3.0,2.0,2.0,1.0,2.0,,4,9.0,,,1.0,,,
43,"Rigoni, Guy",12,2.0,13,25,1.0,1.0,1.0,2.0,2.0,3.0,8.0,1.0,1.0,,,11,14.0,,,1.0,,,
24,"Robertson, Russell",12,6.0,4,16,2.0,1.0,1.0,1.0,,4.0,2.0,3.0,2.0,1.0,,9,8.0,2.0,,1.0,,,
5,"Schwarz, David",15,11.0,3,18,2.0,3.0,,3.0,1.0,8.0,1.0,2.0,1.0,5.0,,6,12.0,2.0,5.0,1.0,,,
10,"Seecamp, Marcus",1,,1,2,,,,,,,,,1.0,1.0,,1,,,,1.0,,,
46,"Simmonds, Troy",10,3.0,5,15,,,4.0,,1.0,,,1.0,3.0,2.0,,3,10.0,,,1.0,,,
42,"Walsh, Peter",7,4.0,4,11,,,,3.0,4.0,1.0,1.0,1.0,,,,2,10.0,,,2.0,1.0,,
45,"Whelan, Matthew",5,3.0,5,10,,,,3.0,,1.0,,2.0,,1.0,,3,7.0,,,2.0,,,
34,"White, Jeff",6,2.0,8,14,,,29.0,1.0,2.0,2.0,3.0,7.0,2.0,1.0,,4,10.0,,,1.0,,,
22,"Woewodin, Shane",16,6.0,12,28,1.0,1.0,,5.0,4.0,2.0,5.0,1.0,2.0,1.0,3.0,16,13.0,2.0,2.0,3.0,,,
13,"Yze, Adem",17,5.0,3,20,,2.0,1.0,2.0,2.0,6.0,,1.0,,3.0,,8,10.0,1.0,,,2.0,,
Totals,Totals,177,73.0,110,287,12.0,12.0,39.0,41.0,28.0,51.0,31.0,34.0,19.0,27.0,3.0,109,177.0,12.0,10.0,25.0,3.0,,
Opposition,Opposition,198,75.0,90,288,15.0,19.0,18.0,23.0,34.0,56.0,54.0,29.0,27.0,19.0,3.0,139,149.0,15.0,19.0,20.0,16.0,,
