Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
9,"AhMat, Robert",21y 21d,36 (21-0-15 58.33%),29 (0.81),11 (9-0-2 81.82%),7 (0.64)
42,"Arnott, Simon",22y 176d,29 (18-1-10 63.79%),15 (0.52),←,
21,"Barry, Leo",21y 82d,28 (18-0-10 64.29%),23 (0.82),←,
41,"Cook, Troy",21y 362d,35 (23-0-12 65.71%),11 (0.31),←,
8,"Cresswell, Daryn",27y 79d,135 (54-1-80 40.37%),111 (0.82),←,
28,"Crouch, Jared",20y 157d,13 (8-0-5 61.54%),,←,
6,"Dunkley, Andrew",30y 41d,136 (56-2-78 41.91%),7 (0.05),←,
3,"Lewis, Dale",29y 97d,145 (50-2-93 35.17%),160 (1.10),←,
4,"Lockett, Tony",32y 153d,254 (112-1-141 44.29%),1257 (4.95),71 (44-1-26 62.68%),359 (5.06)
34,"Luff, Troy",28y 260d,95 (44-2-49 47.37%),65 (0.68),←,
11,"Maxfield, Stuart",26y 122d,154 (78-2-74 51.30%),93 (0.60),65 (43-1-21 66.92%),28 (0.43)
17,"Mooney, Jason",25y 65d,92 (38-0-54 41.30%),49 (0.53),←,
23,"Nicks, Matthew",23y 88d,45 (29-0-16 64.44%),18 (0.40),←,
19,"OLoughlin, Michael",21y 170d,78 (46-1-31 59.62%),85 (1.09),←,
24,"Orchard, Mark",22y 129d,48 (27-1-20 57.29%),9 (0.19),36 (22-0-14 61.11%),5 (0.14)
1,"Roos, Paul",35y 43d,352 (158-1-193 45.03%),288 (0.82),83 (48-1-34 58.43%),18 (0.22)
22,"Saddington, Jason",18y 290d,17 (11-0-6 64.71%),6 (0.35),←,
2,"Schwass, Wayne",29y 255d,202 (113-0-89 55.94%),115 (0.57),18 (12-0-6 66.67%),18 (1.00)
7,"Seymour, Brad",22y 98d,74 (39-1-34 53.38%),4 (0.05),←,
15,"Stafford, Greg",23y 347d,75 (36-1-38 48.67%),18 (0.24),←,
20,"Stevens, John",27y 55d,38 (24-0-14 63.16%),19 (0.50),←,
33,"Warfe, Rowan",22y 47d,54 (20-0-34 37.04%),2 (0.04),28 (19-0-9 67.86%),1 (0.04)
Totals,Totals,25y 43d,2135 (1023-16-1096 47.92%),2384 (1.12),,
C,"Eade, Rodney",40y 127d,67 (43-1-23 64.93%),,←,
