Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Arnott, Simon",12,1,11,23,,,2.0,,4.0,4.0,5.0,2.0,,,,17.0,9.0,1.0,,4.0,,,
6,"Barnes, John",14,4,1,15,,,11.0,,1.0,4.0,2.0,3.0,,3.0,,9.0,10.0,,1.0,2.0,1.0,,
9,"Bizzell, Clint",1,1,4,5,,,1.0,1.0,,1.0,1.0,2.0,,,,3.0,2.0,,,,,,
8,"Burns, Ronnie",5,2,6,11,,1.0,,1.0,,1.0,4.0,2.0,,2.0,,5.0,7.0,,1.0,3.0,1.0,,
33,"Corrigan, Paul",14,3,5,19,1,,,,1.0,5.0,1.0,2.0,1.0,1.0,,12.0,7.0,1.0,1.0,1.0,,,
7,"Graham, Ben",13,10,6,19,3,4.0,,2.0,2.0,3.0,,2.0,,,,11.0,8.0,5.0,7.0,2.0,,,
19,"Hall, Derek",4,4,3,7,,,,2.0,,3.0,,1.0,,1.0,,4.0,3.0,2.0,,,,,
32,"Hocking, Garry",6,,4,10,,,,,,,1.0,5.0,,1.0,,6.0,1.0,,,3.0,,,
13,"Kilpatrick, Glenn",14,7,6,20,,,,1.0,,6.0,4.0,4.0,,1.0,,4.0,14.0,2.0,,1.0,,,
46,"Lindsay, Paul",2,1,3,5,,,14.0,2.0,,,1.0,,1.0,1.0,,2.0,4.0,,,2.0,,,
29,"Lowther, Daniel",4,,6,10,,,,2.0,3.0,,2.0,1.0,1.0,,,4.0,5.0,,,3.0,,,
21,"Mansfield, Michael",3,4,4,7,,,,2.0,2.0,,,3.0,2.0,1.0,,6.0,4.0,1.0,,1.0,,,
17,"McGrath, Tim",10,3,4,14,,,,,5.0,,,4.0,4.0,,,10.0,6.0,1.0,,,,,
31,"Mensch, David",5,2,7,12,,,2.0,1.0,3.0,2.0,5.0,2.0,1.0,,,8.0,4.0,1.0,,2.0,1.0,,
39,"Milburn, Darren",8,3,5,13,,,,3.0,1.0,,3.0,3.0,2.0,1.0,,4.0,8.0,1.0,,3.0,,,
16,"Mooney, Jason",5,3,2,7,1,,1.0,,,2.0,,3.0,,1.0,,1.0,4.0,,1.0,1.0,,,
34,"Rahilly, James",11,6,8,19,,1.0,,3.0,,5.0,4.0,3.0,,1.0,,5.0,14.0,,,2.0,,,
15,"Riccardi, Peter",10,3,6,16,2,,,1.0,1.0,2.0,3.0,5.0,,1.0,,9.0,6.0,1.0,1.0,2.0,,,
27,"Sanderson, Brenton",12,5,2,14,,,,1.0,4.0,1.0,1.0,1.0,,1.0,,3.0,10.0,1.0,,,,,
12,"Sholl, Brad",16,3,3,19,,1.0,,,4.0,2.0,2.0,4.0,2.0,,,8.0,11.0,,,2.0,,,
4,"Snell, Jason",7,1,,7,1,,,1.0,,1.0,1.0,1.0,1.0,1.0,,3.0,4.0,,,1.0,,,
20,"Steinfort, Carl",8,2,6,14,1,1.0,,4.0,,5.0,2.0,1.0,2.0,2.0,,4.0,12.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,68,102,286,9,12.0,31.0,27.0,31.0,47.0,42.0,54.0,17.0,19.0,,138.0,153.0,17.0,12.0,36.0,3.0,,
Opposition,Opposition,203,68,97,300,15,11.0,42.0,37.0,32.0,54.0,35.0,24.0,19.0,17.0,6.0,144.0,138.0,27.0,16.0,18.0,8.0,,
