Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Biggs, Shane",17,1,10,27,,,,2.0,5.0,3.0,,6.0,1.0,2.0,,5.0,21.0,,,1.0,1.0,,80.0
4,"Bontempelli, Marcus",11,3,14,25,1,,3.0,3.0,2.0,7.0,5.0,2.0,,1.0,,8.0,14.0,,,3.0,3.0,2.0,81.0
5,"Boyd, Matthew",18,9,14,32,,1.0,,2.0,5.0,5.0,2.0,,2.0,,2.0,9.0,21.0,1.0,,2.0,5.0,,85.0
15,"Campbell, Tom",4,2,10,14,,1.0,15.0,,1.0,2.0,1.0,2.0,,2.0,,5.0,7.0,1.0,,2.0,,,92.0
8,"Crameri, Stewart",13,6,6,19,3,2.0,,2.0,,5.0,1.0,3.0,2.0,1.0,,10.0,9.0,,2.0,,,2.0,81.0
6,"Dahlhaus, Luke",10,4,17,27,,,,6.0,2.0,3.0,2.0,3.0,1.0,1.0,,12.0,15.0,,1.0,,1.0,,87.0
31 ↑,"Dale, Bailey",,,1,1,,,,1.0,,,,1.0,,,,,1.0,,,,,,21.0
35,"Daniel, Caleb",4,1,7,11,1,,,1.0,,1.0,2.0,2.0,1.0,,,8.0,3.0,,,,1.0,,81.0
33,"Darley, Sam",14,6,7,21,,,,3.0,2.0,1.0,,2.0,1.0,1.0,,3.0,19.0,,,2.0,,,80.0
29 ↓,"Dickson, Tory",13,5,3,16,3,2.0,,2.0,,4.0,,1.0,4.0,1.0,,8.0,8.0,,3.0,,1.0,,70.0
1,"Grant, Jarrad",10,5,8,18,1,,1.0,3.0,2.0,2.0,2.0,,3.0,,,7.0,14.0,,1.0,3.0,,,85.0
30,"Hamling, Joel",4,5,7,11,,,,,1.0,,,,1.0,,,2.0,9.0,1.0,,5.0,,,87.0
7,"Hunter, Lachie",10,4,21,31,,,,2.0,4.0,3.0,,4.0,,1.0,,4.0,27.0,,,2.0,,,85.0
46,"Jong, Lin",3,2,9,12,,,3.0,6.0,,2.0,,2.0,,1.0,,3.0,9.0,,1.0,,,,83.0
11,"Macrae, Jack",13,2,17,30,,,,2.0,2.0,4.0,4.0,2.0,,,3.0,9.0,21.0,,,,,,86.0
38,"Morris, Dale",3,3,6,9,,,,3.0,2.0,1.0,,1.0,1.0,,,3.0,7.0,,,4.0,,,90.0
42,"Picken, Liam",6,3,15,21,1,,,9.0,1.0,2.0,4.0,1.0,1.0,1.0,,5.0,16.0,,,1.0,,,88.0
43,"Redpath, Jack",10,9,3,13,4,,3.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,,6.0,8.0,3.0,5.0,2.0,,,91.0
9,"Stringer, Jake",12,3,1,13,4,4.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,5.0,9.0,,2.0,1.0,,1.0,85.0
32,"Talia, Michael",10,9,14,24,,,,,3.0,,,1.0,,1.0,,3.0,20.0,,,4.0,,,94.0
3,"Wallis, Mitch",13,2,15,28,1,2.0,,4.0,,7.0,7.0,2.0,3.0,1.0,1.0,16.0,12.0,,,,,1.0,84.0
10,"Wood, Easton",9,6,13,22,,,,3.0,2.0,2.0,2.0,2.0,,1.0,,7.0,14.0,1.0,,2.0,,2.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,90,218,425,19,14.0,25.0,59.0,36.0,60.0,34.0,40.0,23.0,17.0,6.0,138.0,284.0,7.0,15.0,34.0,12.0,8.0,
Opposition,Opposition,160,76,136,296,9,10.0,44.0,65.0,36.0,46.0,35.0,57.0,17.0,23.0,,119.0,186.0,8.0,12.0,50.0,7.0,7.0,
