West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",6,2,4,10,,,,2.0,4.0,2.0,,4.0,,1.0,,3.0,7.0,,,,3.0,,
10,"Braun, Michael",16,6,8,24,,,,8.0,1.0,8.0,6.0,1.0,2.0,1.0,,6.0,17.0,,,2.0,,,
15,"Chambers, Callum",12,4,9,21,2,,,3.0,1.0,6.0,5.0,2.0,,1.0,,6.0,14.0,,,2.0,4.0,,
22,"Collica, Michael",4,3,3,7,,,,5.0,2.0,1.0,1.0,1.0,,1.0,,2.0,5.0,,,2.0,,,
9,"Cousins, Ben",15,1,10,25,2,1.0,,2.0,,8.0,4.0,1.0,1.0,,2.0,6.0,20.0,,,1.0,5.0,,
20,"Cox, Dean",6,6,8,14,,,14.0,3.0,1.0,1.0,1.0,,,,,7.0,7.0,1.0,,1.0,,,
32,"Embley, Andrew",9,2,4,13,,3.0,,2.0,2.0,1.0,2.0,4.0,1.0,2.0,,6.0,6.0,,1.0,5.0,,,
1,"Gardiner, Michael",9,8,1,10,1,,14.0,,2.0,3.0,,,,,,1.0,9.0,1.0,,2.0,,,
26,"Gaspar, Travis",,,,,,,,,,,,,,,,,,,,,,,
23,"Glass, Darren",3,2,8,11,,,,1.0,1.0,,,,2.0,,,6.0,5.0,,,4.0,,,
35,"Green, Kasey",5,4,8,13,,,,1.0,1.0,,,1.0,,1.0,,5.0,8.0,1.0,,4.0,,,
38,"Haynes, David",6,6,3,9,2,1.0,,1.0,,4.0,,1.0,,,,2.0,7.0,1.0,2.0,3.0,,,
27,"Jakovich, Glen",7,2,4,11,,,,1.0,4.0,,1.0,2.0,1.0,1.0,,4.0,7.0,,,2.0,1.0,,
18,"Jones, Rowan",3,,6,9,,,,2.0,3.0,1.0,2.0,,,,,3.0,5.0,,,3.0,,,
3,"Judd, Chris",13,1,6,19,2,1.0,,3.0,1.0,4.0,6.0,1.0,,,,12.0,7.0,,,1.0,4.0,,
4,"Kerr, Daniel",5,1,4,9,,,,4.0,1.0,2.0,3.0,,,,,5.0,4.0,,,1.0,,,
30,"Matera, Peter",17,3,6,23,,,,4.0,2.0,4.0,5.0,1.0,1.0,1.0,,12.0,11.0,,,1.0,1.0,,
21,"Merenda, Mark",8,1,5,13,,2.0,,3.0,1.0,,,4.0,1.0,1.0,,7.0,5.0,,,,,,
31,"Munro, Kane",6,3,1,7,1,,,3.0,,4.0,,1.0,,,,,7.0,,,2.0,,,
37,"Williams, Andrew",4,1,1,5,,,,2.0,,1.0,,2.0,,,,4.0,1.0,,1.0,,,,
40,"Wilson, Troy",5,4,,5,1,2.0,,,,2.0,,2.0,1.0,1.0,,1.0,4.0,,2.0,1.0,,,
13,"Wooden, Josh",12,2,8,20,,,,6.0,1.0,2.0,2.0,1.0,,,,6.0,12.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,171,62,107,278,11,13.0,28.0,56.0,28.0,54.0,38.0,29.0,10.0,11.0,2.0,104.0,168.0,4.0,6.0,38.0,18.0,,
Opposition,Opposition,209,99,161,370,20,13.0,41.0,23.0,35.0,59.0,33.0,33.0,11.0,10.0,4.0,120.0,250.0,18.0,21.0,44.0,15.0,,
