Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Bickley, Mark",15,3,6,21,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,
18,"Bond, Troy",8,4,8,16,1,,,1.0,,,,,,2.0,,,,,,,,,
44,"Caven, Peter",6,3,3,9,,,,1.0,,,,,2.0,1.0,,,,,,,,,
9,"Edwards, Tyson",7,2,2,9,1,1.0,,1.0,,,,,1.0,,,,,,,,,,
13,"Ellen, Shane",9,3,6,15,,,,3.0,,,,,2.0,3.0,,,,,,,,,
31,"Gilligan, Tom",2,1,2,4,,,4.0,,,,,,1.0,1.0,,,,,,,,,
34,"Hart, Ben",3,1,2,5,,,,1.0,,,,,,,,,,,,,,,
11,"James, Brett",4,,5,9,,1.0,,1.0,,,,,,1.0,,,,,,,,,
3,"Jarman, Darren",12,2,13,25,1,1.0,,4.0,,,,,,2.0,,,,,,,,,
28,"Johnson, Kane",5,1,6,11,1,,,4.0,,,,,1.0,,,,,,,,,,
5,"Koster, Kym",7,,2,9,,,,4.0,,,,,2.0,1.0,,,,,,,,,
27,"Liptak, Matthew",3,1,2,5,,,,3.0,,,,,,,,,,,,,,,
23,"McLeod, Andrew",11,1,2,13,,,,3.0,,,,,,1.0,,,,,,,,,
6,"Modra, Tony",2,2,,2,2,,,,,,,,,1.0,,,,,,,,,
21,"Ormond-Allen, Trent",4,2,,4,,,,3.0,,,,,2.0,,,,,,,,,,
15,"Pittman, David",4,3,5,9,,2.0,6.0,1.0,,,,,2.0,,,,,,,,,,
52,"Rehn, Shaun",6,3,3,9,,,5.0,,,,,,2.0,4.0,,,,,,,,,
32,"Ricciuto, Mark",16,2,9,25,,,,2.0,,,,,4.0,2.0,,,,,,,,,
7,"Smart, Nigel",16,4,3,19,1,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
16,"Standfield, Barry",2,2,,2,,1.0,,,,,,,,,,,,,,,,,
30,"Vardy, Peter",6,1,1,7,,,,2.0,,,,,,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,148,41,80,228,7,12.0,15.0,37.0,,,,,21.0,26.0,,,,,,,,,
Opposition,Opposition,201,92,112,313,17,8.0,15.0,24.0,,,,,26.0,21.0,6.0,,,,,,,,
