Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",9,7,7.0,16,,2.0,5.0,1.0,3.0,3.0,2.0,1.0,,1.0,,6.0,10,2.0,1.0,6.0,,,
22,"Barnes, John",3,1,4.0,7,,,6.0,4.0,,4.0,2.0,,1.0,1.0,,3.0,4,,,2.0,1.0,,
32,"Blumfield, Justin",10,8,5.0,15,,,1.0,1.0,,7.0,1.0,1.0,2.0,,,3.0,10,1.0,,1.0,,,
23,"Bolton, Mark",8,4,8.0,16,,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,,6.0,10,,,1.0,1.0,,
33,"Caracella, Blake",14,7,6.0,20,3.0,,,,4.0,2.0,1.0,,1.0,1.0,,5.0,13,1.0,1.0,1.0,,,
11,"Hardwick, Damien",11,4,9.0,20,,,,5.0,8.0,,1.0,1.0,1.0,1.0,,7.0,13,,,2.0,,,
26,"Heffernan, Chris",7,3,3.0,10,,1.0,,1.0,1.0,4.0,1.0,3.0,,2.0,,3.0,8,1.0,,2.0,1.0,,
5,"Hird, James",14,3,6.0,20,1.0,1.0,4.0,2.0,1.0,4.0,3.0,2.0,1.0,,,11.0,9,1.0,,1.0,,,
42,"Jacobs, Danny",6,3,2.0,8,,3.0,,,,1.0,2.0,,,,,1.0,6,1.0,2.0,2.0,,,
14,"Johnson, Jason",15,2,4.0,19,,1.0,,7.0,,6.0,6.0,1.0,1.0,1.0,,8.0,11,,,1.0,,,
1,"Johnson, Mark",8,4,4.0,12,,,,4.0,1.0,1.0,3.0,2.0,1.0,3.0,,7.0,6,1.0,,3.0,2.0,,
18,"Lloyd, Matthew",8,8,,8,6.0,1.0,1.0,2.0,,1.0,,,,,1.0,3.0,5,3.0,7.0,1.0,,,
13,"Long, Michael",10,3,5.0,15,1.0,1.0,,3.0,,3.0,,1.0,2.0,,,4.0,10,,,2.0,,,
25,"Lucas, Scott",6,3,2.0,8,,,2.0,1.0,,2.0,,,,,,5.0,3,2.0,,2.0,,,
10,"McVeigh, Mark",3,1,1.0,4,,,,2.0,,2.0,,,,,,1.0,3,,1.0,,,,
2,"Mercuri, Mark",10,1,3.0,13,,,,2.0,2.0,1.0,2.0,4.0,,1.0,,2.0,11,,,1.0,3.0,,
24,"Misiti, Joe",11,5,15.0,26,,,,1.0,,5.0,3.0,3.0,1.0,1.0,,8.0,20,,,1.0,,,
9,"Ramanauskas, Adam",6,3,4.0,10,,,,1.0,,5.0,2.0,1.0,,,,3.0,7,1.0,,1.0,1.0,,
43,"Rioli, Dean",13,6,3.0,16,1.0,,,7.0,2.0,4.0,2.0,,1.0,,,7.0,9,,,3.0,2.0,,
12,"Robran, Jonathon",1,1,1.0,2,,,,,,,,,,1.0,,,1,,,,,,
7,"Solomon, Dean",10,6,5.0,15,,,2.0,6.0,2.0,2.0,2.0,,1.0,,,7.0,8,1.0,,3.0,3.0,,
6,"Wellman, Sean",8,6,6.0,14,,,,1.0,1.0,1.0,,2.0,1.0,3.0,,8.0,6,3.0,,,,,
Totals,Totals,191,89,103.0,294,12.0,11.0,22.0,52.0,29.0,58.0,34.0,23.0,15.0,17.0,1.0,108.0,183,18.0,12.0,36.0,14.0,,
Opposition,Opposition,190,90,127.0,317,17.0,5.0,27.0,40.0,46.0,47.0,36.0,24.0,17.0,15.0,5.0,125.0,192,15.0,9.0,32.0,13.0,,
