Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",32y 254d,302 (211-3-88 70.36%),198 (0.66),←,
46,"Blicavs, Mark",25y 139d,86 (58-1-27 68.02%),21 (0.24),←,
23,"Caddy, Josh",23y 321d,92 (50-1-41 54.89%),71 (0.77),68 (47-1-20 69.85%),54 (0.79)
18,"Cowan, Josh",25y 151d,10 (10-0-0 100.00%),4 (0.40),←,
35,"Dangerfield, Patrick",26y 131d,174 (96-0-78 55.17%),184 (1.06),20 (15-0-5 75.00%),21 (1.05)
22,"Duncan, Mitch",25y 65d,131 (98-0-33 74.81%),102 (0.78),←,
44,"Enright, Corey",34y 335d,328 (217-3-108 66.62%),65 (0.20),←,
29,"Guthrie, Cameron",23y 361d,104 (70-1-33 67.79%),33 (0.32),←,
26,"Hawkins, Tom",28y 24d,185 (138-1-46 74.86%),376 (2.03),←,
25,"Henderson, Lachie",26y 244d,134 (62-1-71 46.64%),106 (0.79),17 (12-0-5 70.59%),2 (0.12)
39,"Kersten, Shane",23y 152d,36 (27-0-9 75.00%),40 (1.11),←,
8,"Kolodjashnij, Jake",21y 5d,25 (17-1-7 70.00%),,←,
13,"Lonergan, Tom",32y 89d,182 (133-2-47 73.63%),55 (0.30),←,
6,"McCarthy, Lincoln",22y 297d,20 (16-0-4 80.00%),14 (0.70),←,
27,"Menegola, Sam",24y 160d,4 (4-0-0 100.00%),3 (0.75),←,
32,"Motlop, Steven",25y 155d,108 (72-1-35 67.13%),144 (1.33),←,
36,"Ruggles, Tom",24y 111d,15 (12-0-3 80.00%),,←,
14,"Selwood, Joel",28y 80d,224 (172-1-51 77.01%),135 (0.60),←,
16,"Selwood, Scott",26y 140d,137 (69-1-67 50.73%),37 (0.27),2 (2-0-0 100.00%),
9,"Smith, Zac",26y 174d,84 (27-0-57 32.14%),43 (0.51),19 (14-0-5 73.68%),12 (0.63)
1,"Stanley, Rhys",25y 257d,83 (38-0-45 45.78%),62 (0.75),25 (17-0-8 68.00%),22 (0.88)
7,"Taylor, Harry",30y 63d,200 (150-1-49 75.25%),42 (0.21),←,
Totals,Totals,26y 185d,2664 (1747-18-899 65.58%),1735 (0.65),,
C,"Scott, Chris",40y 103d,138 (99-1-38 72.10%),,←,
