Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",9,4.0,1,10,1.0,2.0,,,4.0,1.0,,1.0,,,,3,7,1.0,2.0,1.0,,,
22,"Burton, Matthew",3,,7,10,,,11.0,,,3.0,4.0,1.0,1.0,,,7,3,,,,,,
23,"Clayton, Shane",10,4.0,1,11,1.0,1.0,,,1.0,3.0,1.0,1.0,,1.0,,4,6,1.0,1.0,,,,
45,"Cochrane, Stuart",9,1.0,6,15,,,,3.0,1.0,2.0,,4.0,,1.0,,4,12,,,3.0,2.0,,
2,"Colbert, Leigh",3,,3,6,1.0,,,,,2.0,,2.0,,1.0,,2,5,,,,,,
39,"Harding, Leigh",5,3.0,5,10,2.0,1.0,,,,4.0,,3.0,,,,3,7,1.0,,,4.0,,
34,"King, David",9,2.0,3,12,1.0,,,1.0,4.0,2.0,2.0,1.0,,,,3,9,1.0,,1.0,3.0,,
35,"Makepeace, Troy",8,3.0,4,12,,,,1.0,6.0,,,1.0,1.0,1.0,,3,5,1.0,,,6.0,,
4,"Martyn, Mick",3,1.0,3,6,,,,,1.0,,2.0,,,,,3,3,,,3.0,,,
32,"Morrell, Digby",4,3.0,2,6,,2.0,1.0,2.0,1.0,1.0,,,,,,3,3,1.0,1.0,4.0,,,
19,"Motlop, Daniel",3,3.0,4,7,,,,5.0,3.0,,2.0,1.0,,1.0,,4,3,1.0,,2.0,1.0,,
20,"Petrie, Drew",5,3.0,4,9,3.0,,,3.0,,1.0,,1.0,1.0,1.0,,6,2,1.0,2.0,2.0,,,
28,"Pickett, Byron",9,1.0,4,13,2.0,1.0,,3.0,,5.0,1.0,4.0,,3.0,,9,6,1.0,1.0,3.0,,,
17,"Porter, Mark",4,2.0,5,9,,,19.0,3.0,,4.0,3.0,1.0,1.0,,,10,2,1.0,,1.0,,,
3,"Rawlings, Brady",5,1.0,5,10,,,,2.0,1.0,2.0,3.0,,,,,4,6,,,1.0,,,
30,"Robbins, Ben",7,,11,18,,,,2.0,1.0,3.0,7.0,1.0,,,,11,6,,,,,,
26,"Rocca, Saverio",10,5.0,8,18,5.0,2.0,4.0,1.0,,1.0,,4.0,1.0,2.0,,13,4,4.0,5.0,2.0,,,
7,"Simpson, Adam",19,3.0,9,28,,,2.0,3.0,4.0,7.0,8.0,2.0,1.0,,,13,17,,,2.0,1.0,,
9,"Sinclair, Jess",7,4.0,2,9,,,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,3,6,,,4.0,2.0,,
10,"Stevens, Anthony",23,7.0,6,29,,,,5.0,2.0,12.0,9.0,4.0,2.0,3.0,,12,17,,,2.0,2.0,,
40,"Teague, David",4,4.0,3,7,,,,2.0,2.0,,,1.0,,1.0,,1,6,1.0,,3.0,,,
36,"Watt, Shannon",3,2.0,3,6,,,,1.0,,2.0,1.0,,,,,4,3,,,3.0,,,
Totals,Totals,162,56.0,99,261,16.0,9.0,37.0,38.0,33.0,58.0,44.0,34.0,9.0,16.0,,125,138,15.0,12.0,37.0,21.0,,
Opposition,Opposition,207,92.0,135,342,21.0,13.0,30.0,59.0,41.0,58.0,33.0,30.0,16.0,9.0,6.0,127,223,12.0,14.0,52.0,27.0,,
