Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",22y 91d,97 (47-1-49 48.97%),132 (1.36),←,
24,"Blake, Mark",20y 338d,11 (4-0-7 36.36%),,←,
17,"Byrnes, Shannon",22y 128d,32 (19-0-13 59.38%),12 (0.38),←,
35,"Chapman, Paul",24y 281d,114 (56-1-57 49.56%),138 (1.21),←,
11,"Corey, Joel",24y 177d,123 (60-1-62 49.19%),39 (0.32),←,
19,"Egan, Matthew",23y 34d,34 (16-0-18 47.06%),1 (0.03),←,
44,"Enright, Corey",24y 333d,98 (43-1-54 44.39%),28 (0.29),←,
2,"Harley, Tom",28y 26d,139 (73-2-64 53.24%),9 (0.06),138 (72-2-64 52.90%),8 (0.06)
8,"Hunt, Josh",24y 152d,80 (43-0-37 53.75%),9 (0.11),←,
28,"Johnson, David",24y 289d,55 (28-0-27 50.91%),12 (0.22),←,
20,"Johnson, Steve",23y 40d,64 (30-1-33 47.66%),100 (1.56),←,
1,"King, Steven",27y 264d,184 (94-1-89 51.36%),75 (0.41),←,
45,"Ling, Cameron",25y 167d,132 (67-2-63 51.52%),63 (0.48),←,
4,"Mackie, Andrew",22y 6d,35 (21-0-14 60.00%),28 (0.80),←,
39,"Milburn, Darren",29y 120d,185 (90-0-95 48.65%),74 (0.40),←,
21,"Mooney, Cameron",26y 321d,118 (62-1-55 52.97%),86 (0.73),107 (52-1-54 49.07%),84 (0.79)
6,"Ottens, Brad",26y 200d,163 (70-0-93 42.94%),197 (1.21),34 (17-0-17 50.00%),45 (1.32)
22,"Playfair, Henry",23y 203d,51 (29-1-21 57.84%),29 (0.57),←,
32,"Prismall, Brent",20y 30d,5 (3-0-2 60.00%),1 (0.20),←,
15,"Riccardi, Peter",33y 239d,288 (159-3-126 55.73%),286 (0.99),←,
30,"Scarlett, Matthew",27y 69d,157 (81-1-75 51.91%),12 (0.08),←,
40,"Wojcinski, David",25y 329d,91 (45-1-45 50.00%),23 (0.25),←,
Totals,Totals,25y 25d,2256 (1140-17-1099 50.53%),1354 (0.60),,
C,"Thompson, Mark",42y 267d,157 (77-2-78 49.68%),,←,
