Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
13,"Acres, Blake",29y 157d,169 (80-3-86 48.22%),61 (0.36),49 (27-1-21 56.12%),24 (0.49)
21,"Camporeale, Lucas",18y 235d,1 (0-0-1 0.00%),,←,
5,"Cerra, Adam",25y 157d,130 (60-1-69 46.54%),34 (0.26),54 (28-1-25 52.78%),18 (0.33)
46,"Cottrell, Matthew",25y 13d,69 (35-0-34 50.72%),35 (0.51),←,
2,"Cowan, Lachlan",20y 102d,25 (13-1-11 54.00%),2 (0.08),←,
9,"Cripps, Patrick",29y 360d,208 (76-2-130 37.02%),113 (0.54),←,
12,"De Koning, Tom",25y 240d,79 (42-1-36 53.80%),30 (0.38),←,
15,"Docherty, Sam",31y 147d,170 (68-2-100 40.59%),26 (0.15),157 (62-2-93 40.13%),25 (0.16)
44,"Evans, Francis",23y 202d,35 (25-0-10 71.43%),23 (0.66),1 (0-0-1 0.00%),1 (1.00)
8,"Fogarty, Lachie",25y 346d,71 (41-0-30 57.75%),25 (0.35),48 (28-0-20 58.33%),19 (0.40)
26,"Haynes, Nick",32y 299d,212 (100-4-108 48.11%),13 (0.06),1 (0-0-1 0.00%),
29,"Hewett, George",29y 74d,180 (106-1-73 59.17%),46 (0.26),60 (35-1-24 59.17%),14 (0.23)
4,"Hollands, Oliver",21y 56d,43 (23-1-19 54.65%),7 (0.16),←,
17,"Kemp, Brodie",23y 316d,45 (26-0-19 57.78%),8 (0.18),←,
36,"Lord, Cooper",19y 358d,3 (1-0-2 33.33%),,←,
11,"McGovern, Mitch",30y 153d,129 (70-2-57 55.04%),109 (0.84),81 (36-1-44 45.06%),42 (0.52)
10,"McKay, Harry",27y 79d,129 (53-1-75 41.47%),253 (1.96),←,
3,"Motlop, Jesse",21y 110d,41 (18-1-22 45.12%),42 (1.02),←,
42,"Saad, Adam",30y 233d,196 (87-3-106 45.15%),11 (0.06),87 (44-1-42 51.15%),3 (0.03)
1,"Silvagni, Jack",27y 86d,116 (42-1-73 36.64%),88 (0.76),←,
18,"Walsh, Sam",24y 254d,120 (50-0-70 41.67%),43 (0.36),←,
23,"Weitering, Jacob",27y 110d,182 (68-1-113 37.64%),11 (0.06),←,
6,"Williams, Zac",30y 174d,156 (80-0-76 51.28%),48 (0.31),43 (21-0-22 48.84%),21 (0.49)
Totals,Totals,26y 58d,2509 (1164-25-1320 46.39%),1028 (0.41),,
C,"Voss, Michael",49y 249d,181 (82-2-97 45.86%),,72 (39-1-32 54.86%),
