Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Bond, Shane",2,2,3,5,,1.0,,1.0,,1.0,,,,,,,,,,,,,
3,"Breuer, Shayne",8,3,9,17,,,1.0,4.0,1.0,5.0,5.0,,1.0,,,,,,,,,,
21,"Brown, David",13,3,10,23,1,1.0,,3.0,,10.0,3.0,2.0,1.0,2.0,,,,,,,,,
6,"Cummings, Scott",,,1,1,,,,,,,,,,1.0,,,,,,,,,
28,"Daniels, Stephen",5,1,3,8,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,
37,"Dew, Stuart",13,3,2,15,,,,1.0,5.0,,1.0,1.0,,1.0,,,,,,,,,
19,"Dickie, Donald",13,5,8,21,,2.0,,3.0,,6.0,2.0,,1.0,1.0,,,,,,,,,
11,"Eagleton, Nathan",16,1,5,21,,2.0,,,3.0,2.0,6.0,1.0,,1.0,,,,,,,,,
10,"Francou, Josh",11,3,9,20,2,,,6.0,1.0,2.0,3.0,3.0,3.0,2.0,,,,,,,,,
27,"Harley, Tom",1,,,1,1,,,,,,,,,,,,,,,,,,
29,"Kingsley, Adam",22,7,4,26,1,1.0,,4.0,2.0,6.0,4.0,,,1.0,,,,,,,,,
20,"Lade, Brendon",8,3,5,13,2,1.0,9.0,,,5.0,1.0,3.0,1.0,3.0,,,,,,,,,
22,"Lockwood, Bowen",4,1,2,6,1,,1.0,2.0,,2.0,2.0,,1.0,,,,,,,,,,
9,"Lyle, Brayden",13,3,9,22,,,,3.0,2.0,4.0,1.0,1.0,2.0,,,,,,,,,,
33,"Mead, Darren",7,5,9,16,,,1.0,1.0,1.0,,2.0,,1.0,2.0,,,,,,,,,
14,"Paxman, Stephen",3,3,2,5,,,,4.0,,,,1.0,,,,,,,,,,,
30,"Poole, Darryl",,,4,4,,,1.0,,,1.0,,,,2.0,,,,,,,,,
2,"Primus, Matthew",9,5,8,17,,,22.0,3.0,,4.0,2.0,2.0,1.0,5.0,1.0,,,,,,,,
36,"Stevens, Nick",15,5,6,21,,,,1.0,3.0,1.0,,1.0,1.0,1.0,3.0,,,,,,,,
16,"Tredrea, Warren",11,4,2,13,3,2.0,2.0,2.0,,1.0,2.0,1.0,,,,,,,,,,,
1,"Wanganeen, Gavin",10,2,3,13,,,,,2.0,1.0,1.0,,4.0,,,,,,,,,,
15,"Wilson, Michael",12,5,9,21,2,1.0,,,1.0,3.0,2.0,4.0,,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,64,113,309,13,13.0,37.0,40.0,22.0,55.0,37.0,20.0,18.0,25.0,4.0,,,,,,,,
Opposition,Opposition,157,40,88,245,10,13.0,35.0,30.0,30.0,40.0,35.0,10.0,25.0,18.0,2.0,,,,,,,,
