Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
29,"Beaumont, Simon",25y 213d,99 (59-0-40 59.60%),69 (0.70),←,
21,"Bradley, Craig",37y 264d,347 (212-2-133 61.38%),234 (0.67),←,
16,"Camporeale, Scott",25y 337d,142 (89-0-53 62.68%),141 (0.99),←,
39,"Christou, Ang",29y 179d,135 (94-1-40 70.00%),19 (0.14),←,
31,"Fletcher, Simon",22y 331d,45 (29-0-16 64.44%),21 (0.47),←,
45,"Franchina, Anthony",23y 276d,65 (38-0-27 58.46%),20 (0.31),←,
17,"Freeborn, Scott",23y 55d,33 (21-0-12 63.64%),14 (0.42),←,
9,"Hickmott, Adrian",29y 106d,143 (92-0-51 64.34%),91 (0.64),93 (60-0-33 64.52%),67 (0.72)
37,"Hotton, Trent",27y 225d,57 (30-0-27 52.63%),45 (0.79),40 (26-0-14 65.00%),31 (0.77)
33,"Houlihan, Ryan",19y 174d,27 (16-0-11 59.26%),26 (0.96),←,
27,"Hulme, Darren",24y 4d,73 (37-0-36 50.68%),39 (0.53),←,
43,"Koutoufides, Anthony",28y 177d,182 (110-1-71 60.71%),160 (0.88),←,
12,"Lappin, Matthew",25y 147d,118 (65-1-52 55.51%),118 (1.00),63 (37-0-26 58.73%),92 (1.46)
10,"Mansfield, Michael",29y 340d,212 (124-1-87 58.73%),111 (0.52),31 (21-0-10 67.74%),11 (0.35)
22,"Manton, Glenn",28y 43d,155 (92-0-63 59.35%),34 (0.22),134 (81-0-53 60.45%),30 (0.22)
5,"McKay, Andrew",31y,194 (119-1-74 61.60%),27 (0.14),←,
19,"Merrington, Andrew",22y 229d,2 (1-0-1 50.00%),1 (0.50),←,
40,"Plunkett, Jim",22y 353d,16 (8-0-8 50.00%),1 (0.06),6 (3-0-3 50.00%),
11,"Porter, Mark",24y 276d,48 (23-0-25 47.92%),11 (0.23),←,
7,"Ratten, Brett",30y 3d,229 (135-0-94 58.95%),97 (0.42),←,
1,"Silvagni, Stephen",34y 44d,303 (192-1-110 63.53%),195 (0.64),←,
34,"Wiggins, Simon",18y 306d,5 (3-0-2 60.00%),3 (0.60),←,
Totals,Totals,26y 219d,2630 (1589-8-1033 60.42%),1477 (0.56),,
C,"Brittain, Wayne",43y 31d,15 (9-0-6 60.00%),,←,
