Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",23y 16d,101 (57-0-44 56.44%),77 (0.76),←,
16,"Bolton, David",29y 261d,96 (52-0-44 54.17%),51 (0.53),68 (38-0-30 55.88%),40 (0.59)
13,"Carter, Rod",35y 153d,287 (126-0-161 43.90%),1 (0.00),211 (103-0-108 48.82%),1 (0.00)
29,"Cordy, Neil",30y 357d,190 (78-0-112 41.05%),32 (0.17),51 (27-0-24 52.94%),4 (0.08)
6,"Eustice, Mark",27y 45d,117 (55-0-62 47.01%),52 (0.44),26 (14-0-12 53.85%),7 (0.27)
23,"Fell, Shane",22y 183d,1 (1-0-0 100.00%),5 (5.00),←,
3,"Healy, Gerard",29y 30d,201 (84-0-117 41.79%),270 (1.34),71 (43-0-28 60.56%),81 (1.14)
9,"Henwood, Wayne",27y 167d,52 (28-0-24 53.85%),24 (0.46),←,
47,"Higgins, Leon",21y 277d,35 (18-0-17 51.43%),32 (0.91),←,
45,"Kelly, Paul",20y 246d,1 (1-0-0 100.00%),,←,
10,"Mitchell, Barry",24y 114d,111 (57-0-54 51.35%),150 (1.35),←,
35,"Murphy, David",27y 220d,99 (50-0-49 50.51%),64 (0.65),←,
19,"Parsons, Michael",29y 179d,23 (16-0-7 69.57%),14 (0.61),←,
17,"Potter, Craig",24y 71d,33 (20-0-13 60.61%),15 (0.45),←,
12,"Thripp, Terry",26y 151d,49 (25-0-24 51.02%),32 (0.65),←,
15,"Toohey, Bernard",27y 41d,181 (99-0-82 54.70%),81 (0.45),87 (52-0-35 59.77%),46 (0.53)
48,"Tunbridge, Brad",26y 64d,1 (1-0-0 100.00%),,←,
20,"West, Jim",23y 353d,1 (1-0-0 100.00%),2 (2.00),←,
2,"Williams, Greg",26y 182d,116 (69-0-47 59.48%),100 (0.86),82 (51-0-31 62.20%),90 (1.10)
26,"Wright, Stephen",29y 25d,199 (96-0-103 48.24%),214 (1.08),←,
Totals,Totals,26y 230d,1894 (934-0-960 49.31%),1216 (0.64),,
C,"Kinnear, Col",42y 172d,23 (12-0-11 52.17%),,←,
