Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",10,5,4,14,,,1.0,2.0,6.0,,1.0,2.0,,,,3.0,10.0,1.0,,4.0,3.0,,100.0
20,"Brogan, Dean",4,6,7,11,1,,21.0,1.0,1.0,1.0,4.0,3.0,,2.0,,6.0,5.0,3.0,1.0,1.0,,,92.0
7,"Burgoyne, Peter",8,2,10,18,,,,3.0,1.0,3.0,,2.0,,,,4.0,14.0,1.0,,1.0,2.0,,100.0
8,"Burgoyne, Shaun",11,2,1,12,3,4.0,,5.0,,3.0,1.0,,,,,3.0,9.0,,1.0,,7.0,,100.0
9,"Carr, Josh",2,1,1,3,,,,,,2.0,,,,,,,3.0,,,2.0,,,22.0
25,"Cassisi, Domenic",14,5,11,25,,2.0,,5.0,2.0,5.0,5.0,,,,,9.0,15.0,,,,,1.0,81.0
26,"Cochrane, Stuart",5,,4,9,,,,1.0,,2.0,2.0,1.0,,,,3.0,4.0,,,,1.0,,48.0
35,"Cornes, Chad",19,13,5,24,,,1.0,1.0,6.0,3.0,1.0,2.0,1.0,1.0,3.0,8.0,17.0,4.0,,6.0,1.0,,97.0
18,"Cornes, Kane",22,13,13,35,,1.0,1.0,2.0,3.0,7.0,5.0,1.0,1.0,1.0,,10.0,24.0,,1.0,1.0,3.0,,95.0
17,"Dew, Stuart",6,1,2,8,2,2.0,,1.0,,3.0,1.0,,2.0,,,4.0,3.0,,,,,1.0,84.0
33,"Ebert, Brett",8,6,5,13,1,2.0,,2.0,1.0,2.0,,1.0,,,,6.0,7.0,,2.0,,,,82.0
5,"Lade, Brendon",6,6,3,9,1,1.0,13.0,,1.0,2.0,,2.0,,2.0,,2.0,6.0,2.0,1.0,1.0,,,68.0
3,"Montgomery, Brett",6,2,6,12,,1.0,,1.0,2.0,3.0,,2.0,1.0,1.0,,4.0,8.0,1.0,,5.0,3.0,,89.0
27,"Poulton, Jared",7,1,2,9,1,,,2.0,3.0,2.0,,1.0,1.0,,,1.0,8.0,,,,1.0,,43.0
31,"Salopek, Steven",6,5,7,13,,,,,,2.0,,,,,,2.0,11.0,1.0,,1.0,,,50.0
6,"Schofield, Jarrad",15,7,10,25,,,,,3.0,5.0,6.0,2.0,,,,8.0,16.0,,,1.0,4.0,2.0,90.0
39,"Surjan, Jacob",7,5,2,9,1,,,3.0,,2.0,1.0,2.0,,1.0,,2.0,7.0,,2.0,1.0,,1.0,88.0
28,"Thurstans, Toby",2,3,4,6,,,2.0,3.0,,1.0,,1.0,,,,3.0,3.0,,,3.0,1.0,,73.0
16,"Tredrea, Warren",15,12,2,17,4,3.0,1.0,1.0,,4.0,,3.0,3.0,1.0,,7.0,10.0,3.0,5.0,1.0,,,100.0
2,"Wakelin, Darryl",9,4,4,13,,,3.0,,2.0,,,2.0,3.0,2.0,,5.0,7.0,1.0,,7.0,,,100.0
4,"Wanganeen, Gavin",13,6,9,22,,,,,6.0,,,2.0,,,,8.0,12.0,1.0,,,1.0,,100.0
21,"Wilson, Michael",13,2,14,27,,,,2.0,1.0,4.0,5.0,1.0,1.0,,1.0,12.0,14.0,,,3.0,,1.0,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,107,126,334,14,17.0,43.0,35.0,38.0,56.0,32.0,30.0,13.0,11.0,4.0,110.0,213.0,18.0,13.0,38.0,27.0,6.0,
Opposition,Opposition,215,88,116,331,12,12.0,17.0,30.0,40.0,52.0,29.0,43.0,11.0,13.0,2.0,120.0,199.0,11.0,9.0,46.0,26.0,4.0,
