Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
45,"Banik, Anthony",5,1,1,6,,,,,,,,,1.0,,,,,,,,,,
16,"Cloke, David",11,4,2,13,,,4.0,,,,,,2.0,2.0,,,,,,,,,
13,"Egan, Phil",8,6,,8,3,3.0,,1.0,,,,,1.0,2.0,,,,,,,,,
46,"Francis, Matthew",3,1,2,5,,1.0,,,,,,,1.0,1.0,,,,,,,,,
25,"Gale, Brendon",11,8,5,16,,,,3.0,,,,,1.0,3.0,,,,,,,,,
24,"Goodwin, Andy",6,3,4,10,,1.0,,2.0,,,,,1.0,5.0,,,,,,,,,
19,"Hamilton, Greg",6,1,3,9,,,,1.0,,,,,2.0,,,,,,,,,,
42,"Honybun, David",1,,1,2,,1.0,1.0,,,,,,,1.0,,,,,,,,,
40,"James, Stephen",3,,3,6,,,,4.0,,,,,1.0,,,,,,,,,,
33,"Knights, Matthew",13,1,8,21,2,,,,,,,,1.0,1.0,,,,,,,,,
4,"Lambert, Craig",7,2,6,13,,1.0,,,,,,,1.0,1.0,,,,,,,,,
1,"Lee, Mark",11,5,4,15,1,1.0,8.0,1.0,,,,,3.0,1.0,,,,,,,,,
27,"Maxfield, Stuart",3,,,3,,,,,,,,,,1.0,,,,,,,,,
7,"Mitchell, Michael",12,3,5,17,1,3.0,,3.0,,,,,2.0,3.0,,,,,,,,,
22,"Nichols, Trent",15,4,2,17,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
36,"Nixon, Richard",4,5,4,8,,,,1.0,,,,,,,,,,,,,,,
21,"Powell, Tim",7,2,3,10,1,,,,,,,,1.0,1.0,,,,,,,,,
48,"Ryan, Stephen",13,4,2,15,2,1.0,,1.0,,,,,5.0,2.0,,,,,,,,,
17,"Smith, Craig",11,1,4,15,,,,,,,,,,,,,,,,,,,
3,"Weightman, Dale",10,1,8,18,,1.0,,4.0,,,,,4.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,160,52,67,227,10,15.0,13.0,22.0,,,,,29.0,25.0,,,,,,,,,
Opposition,Opposition,202,68,83,285,16,17.0,15.0,16.0,,,,,25.0,29.0,6.0,,,,,,,,
