Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",22y 261d,102 (54-0-48 52.94%),100 (0.98),←,
12,"Cordy, Zaine",21y 289d,48 (25-0-23 52.08%),10 (0.21),←,
9,"Crozier, Hayden",24y 231d,84 (37-0-47 44.05%),45 (0.54),15 (6-0-9 40.00%),1 (0.07)
35,"Daniel, Caleb",22y 36d,72 (39-0-33 54.17%),26 (0.36),←,
29,"Dickson, Tory",30y 320d,95 (46-0-49 48.42%),157 (1.65),←,
5,"Dunkley, Josh",21y 215d,41 (23-0-18 56.10%),23 (0.56),←,
26,"Gowers, Billy",22y 63d,18 (6-0-12 33.33%),22 (1.22),←,
30,"Greene, Fergus",20y 235d,3 (2-0-1 66.67%),3 (1.00),←,
7,"Hunter, Lachie",23y 242d,103 (52-0-51 50.49%),51 (0.50),←,
39,"Johannisen, Jason",25y 277d,104 (49-0-55 47.12%),34 (0.33),←,
46,"Jong, Lin",25y 69d,60 (30-0-30 50.00%),31 (0.52),←,
27,"Lipinski, Patrick",20y 26d,16 (6-0-10 37.50%),12 (0.75),←,
36,"Lynch, Brad",21y 32d,7 (3-0-4 42.86%),,←,
11,"Macrae, Jack",24y 9d,116 (58-0-58 50.00%),28 (0.24),←,
16,"McLean, Toby",22y 193d,58 (31-0-27 53.45%),39 (0.67),←,
38,"Morris, Dale",35y 226d,250 (135-2-113 54.40%),3 (0.01),←,
33,"Naughton, Aaron",18y 255d,16 (7-0-9 43.75%),2 (0.13),←,
20,"Richards, Ed",19y 40d,19 (7-0-12 36.84%),7 (0.37),←,
23,"Roughead, Jordan",27y 282d,136 (62-0-74 45.59%),34 (0.25),←,
13,"Schache, Josh",20y 356d,38 (6-0-32 15.79%),40 (1.05),11 (3-0-8 27.27%),15 (1.36)
8,"Trengove, Jackson",27y 283d,167 (69-1-97 41.62%),32 (0.19),14 (3-0-11 21.43%),2 (0.14)
3,"Wallis, Mitch",25y 292d,121 (55-0-66 45.45%),66 (0.55),←,
Totals,Totals,23y 309d,1674 (802-3-869 47.91%),765 (0.46),,
C,"Beveridge, Luke",47y 354d,91 (51-0-40 56.04%),,←,
