Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Brown, David",24y 333d,52 (25-1-26 49.04%),44 (0.85),←,
19,"Chalmers, Brett",21y 127d,11 (4-1-6 40.91%),1 (0.09),←,
9,"Hall, Tony",29y 346d,107 (80-1-26 75.23%),166 (1.55),10 (6-1-3 65.00%),22 (2.20)
34,"Hart, Ben",20y 50d,63 (31-1-31 50.00%),9 (0.14),←,
29,"Ingerson, Anthony",24y 319d,27 (11-0-16 40.74%),25 (0.93),←,
35,"Jameson, Rod",24y 59d,71 (38-1-32 54.23%),78 (1.10),←,
13,"Lee, Scott",31y 84d,78 (40-1-37 51.92%),17 (0.22),←,
18,"Maynard, Rodney",27y 341d,75 (35-1-39 47.33%),21 (0.28),←,
10,"McDermott, Chris",30y 297d,87 (43-1-43 50.00%),24 (0.28),←,
11,"McGuinness, Tony",30y 114d,192 (91-3-98 48.18%),177 (0.92),83 (41-1-41 50.00%),69 (0.83)
28,"McKinnon, Martin",19y 54d,7 (3-0-4 42.86%),2 (0.29),←,
6,"Modra, Tony",25y 180d,50 (25-1-24 51.00%),220 (4.40),←,
16,"Pesch, Nick",20y 64d,6 (3-0-3 50.00%),1 (0.17),←,
15,"Pittman, David",25y 186d,37 (17-1-19 47.30%),2 (0.05),←,
20,"Powell, Matthew",20y 335d,9 (5-0-4 55.56%),2 (0.22),←,
52,"Rehn, Shaun",23y 11d,63 (31-1-31 50.00%),19 (0.30),←,
32,"Ricciuto, Mark",19y 81d,39 (18-1-20 47.44%),25 (0.64),←,
7,"Smart, Nigel",25y 99d,75 (37-1-37 50.00%),38 (0.51),←,
4,"Tasker, Sean",26y 71d,32 (14-0-18 43.75%),10 (0.31),←,
33,"Weidemann, Wayne",27y 311d,55 (26-1-28 48.18%),20 (0.36),←,
44,"Wellman, Sean",19y 342d,16 (6-1-9 40.63%),5 (0.31),←,
Totals,Totals,24y 251d,1152 (583-18-551 50.61%),906 (0.79),,
C,"Cornes, Graham",46y 150d,88 (43-1-44 49.43%),,←,
