Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bartram, Clint",18y 86d,7 (4-0-3 57.14%),1 (0.14),←,
6,"Bate, Matthew",18y 354d,3 (3-0-0 100.00%),2 (0.67),←,
21,"Bell, Daniel",21y 30d,18 (12-0-6 66.67%),,←,
32,"Bruce, Cameron",26y 225d,129 (65-0-64 50.39%),161 (1.25),←,
41,"Carroll, Nathan",25y 205d,24 (8-0-16 33.33%),1 (0.04),←,
36,"Davey, Aaron",22y 337d,49 (28-0-21 57.14%),72 (1.47),←,
14,"Dunn, Lynden",18y 364d,2 (2-0-0 100.00%),3 (1.50),←,
30,"Godfrey, Simon",25y 207d,76 (37-0-39 48.68%),12 (0.16),←,
18,"Green, Brad",25y 61d,132 (68-0-64 51.52%),187 (1.42),←,
40,"Jamar, Mark",22y 277d,26 (11-0-15 42.31%),6 (0.23),←,
16,"Johnstone, Travis",25y 300d,130 (64-0-66 49.23%),98 (0.75),←,
23,"McDonald, James",29y 220d,160 (77-0-83 48.13%),40 (0.25),←,
5,"McLean, Brock",20y 63d,34 (20-0-14 58.82%),15 (0.44),←,
7,"Miller, Brad",22y 311d,66 (32-0-34 48.48%),21 (0.32),←,
22,"Moloney, Brent",22y 105d,49 (26-1-22 54.08%),9 (0.18),26 (14-0-12 53.85%),3 (0.12)
9,"Neitz, David",31y 111d,270 (127-0-143 47.04%),544 (2.01),←,
33,"Pickett, Byron",28y 275d,182 (119-0-63 65.38%),163 (0.90),7 (4-0-3 57.14%),2 (0.29)
27,"Rivers, Jared",21y 207d,44 (23-0-21 52.27%),,←,
24,"Robertson, Russell",27y 170d,174 (86-0-88 49.43%),305 (1.75),←,
45,"Whelan, Matthew",26y 181d,110 (54-0-56 49.09%),10 (0.09),←,
34,"White, Jeff",29y 83d,214 (105-0-109 49.07%),92 (0.43),182 (92-0-90 50.55%),74 (0.41)
13,"Yze, Adem",28y 234d,240 (110-0-130 45.83%),206 (0.86),←,
Totals,Totals,24y 200d,2139 (1081-1-1057 50.54%),1948 (0.91),,
C,"Daniher, Neale",45y 87d,193 (96-0-97 49.74%),,←,
