Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",25y 88d,113 (66-2-45 59.29%),48 (0.42),←,
7,"Cunningham, Harry",20y 134d,11 (6-0-5 54.55%),9 (0.82),←,
19,"Derickx, Tom",26y 133d,6 (3-0-3 50.00%),,4 (2-0-2 50.00%),
23,"Franklin, Lance",27y 79d,187 (111-1-75 59.63%),591 (3.16),5 (2-0-3 40.00%),11 (2.20)
39,"Grundy, Heath",27y 321d,144 (84-2-58 59.03%),23 (0.16),←,
4,"Hannebery, Dan",23y 54d,106 (65-2-39 62.26%),46 (0.43),←,
33,"Jack, Brandon",19y 329d,10 (8-0-2 80.00%),8 (0.80),←,
15,"Jack, Kieren",26y 295d,143 (81-3-59 57.69%),105 (0.73),←,
32,"Jetta, Lewis",24y 350d,83 (51-2-30 62.65%),74 (0.89),←,
12,"Kennedy, Josh",25y 303d,116 (69-2-45 60.34%),68 (0.59),103 (64-2-37 63.11%),64 (0.62)
11,"Laidler, Jeremy",24y 257d,30 (17-1-12 58.33%),5 (0.17),4 (2-0-2 50.00%),3 (0.75)
44,"Lloyd, Jake",20y 211d,1 (1-0-0 100.00%),,←,
9,"Malceski, Nick",29y 247d,156 (99-2-55 64.10%),61 (0.39),←,
21,"McGlynn, Ben",28y 256d,130 (74-2-54 57.69%),147 (1.13),86 (51-2-33 60.47%),119 (1.38)
3,"McVeigh, Jarrad",29y 12d,224 (132-4-88 59.82%),160 (0.71),←,
26,"Parker, Luke",21y 176d,62 (38-1-23 62.10%),40 (0.65),←,
38,"Pyke, Mike",30y 26d,76 (45-1-30 59.87%),42 (0.55),←,
24,"Rampe, Dane",23y 321d,28 (16-1-11 58.93%),2 (0.07),←,
25,"Richards, Ted",31y 98d,211 (123-4-84 59.24%),32 (0.15),178 (104-4-70 59.55%),13 (0.07)
30,"Roberts-Thomson, Lewis",30y 223d,178 (105-1-72 59.27%),54 (0.30),←,
2,"Shaw, Rhyce",32y 185d,198 (106-1-91 53.79%),42 (0.21),104 (58-1-45 56.25%),22 (0.21)
40,"Smith, Nick",25y 311d,103 (60-2-41 59.22%),9 (0.09),←,
Totals,Totals,26y 68d,2316 (1360-34-922 58.72%),1566 (0.68),,
C,"Longmire, John",43y 109d,79 (50-2-27 64.56%),,←,
