Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
32,"Bell, James",23y 93d,27 (16-0-11 59.26%),10 (0.37),←,
22,"Blakey, Nick",22y 76d,63 (30-0-33 47.62%),31 (0.49),←,
4,"Clarke, Ryan",24y 331d,69 (25-0-44 36.23%),11 (0.16),29 (8-0-21 27.59%),3 (0.10)
13,"Florent, Oliver",23y 296d,102 (52-0-50 50.98%),36 (0.35),←,
23,"Franklin, Lance",35y 104d,326 (205-1-120 63.04%),1016 (3.12),144 (96-0-48 66.67%),436 (3.03)
21,"Gulden, Errol",19y 300d,27 (18-0-9 66.67%),22 (0.81),←,
9,"Hayward, Will",23y 200d,98 (51-0-47 52.04%),113 (1.15),←,
5,"Heeney, Isaac",26y 9d,138 (87-0-51 63.04%),167 (1.21),←,
31,"Hickey, Tom",31y 69d,127 (52-2-73 41.73%),43 (0.34),25 (17-0-8 68.00%),11 (0.44)
12,"Kennedy, Josh",33y 328d,288 (175-2-111 61.11%),157 (0.55),275 (170-2-103 62.18%),153 (0.56)
19,"Ladhams, Peter",24y 120d,38 (26-0-12 68.42%),22 (0.58),6 (4-0-2 66.67%),1 (0.17)
44,"Lloyd, Jake",28y 236d,184 (112-0-72 60.87%),31 (0.17),←,
39,"McCartin, Paddy",26y 25d,43 (16-1-26 38.37%),34 (0.79),8 (6-0-2 75.00%),
30,"McCartin, Tom",22y 135d,79 (42-0-37 53.16%),28 (0.35),←,
6,"McDonald, Logan",20y 40d,13 (10-0-3 76.92%),13 (1.00),←,
27,"McInerney, Justin",21y 269d,38 (21-0-17 55.26%),16 (0.42),←,
14,"Mills, Callum",25y 42d,119 (66-0-53 55.46%),12 (0.10),←,
11,"Papley, Tom",25y 305d,125 (71-0-54 56.80%),192 (1.54),←,
26,"Parker, Luke",29y 201d,244 (150-1-93 61.68%),185 (0.76),←,
24,"Rampe, Dane",31y 346d,199 (127-1-71 64.07%),6 (0.03),←,
8,"Rowbottom, James",21y 237d,54 (25-0-29 46.30%),15 (0.28),←,
1,"Warner, Chad",20y 360d,23 (13-0-10 56.52%),14 (0.61),←,
15,"Wicks, Sam",22y 242d,33 (20-0-13 60.61%),23 (0.70),←,
Totals,Totals,25y 158d,2457 (1410-8-1039 57.39%),2197 (0.89),,
C,"Longmire, John",51y 134d,267 (165-2-100 62.17%),,←,
