Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Bateman, Chance",5,3,2,7,1,1.0,,1.0,,1.0,,2.0,,1.0,,3.0,3.0,1.0,2.0,,,,68.0
14,"Birchall, Grant",20,7,3,23,,,,4.0,4.0,5.0,,2.0,1.0,1.0,,3.0,19.0,1.0,,2.0,1.0,1.0,80.0
20,"Boyle, Tim",3,2,,3,,2.0,,2.0,,2.0,,,1.0,,,1.0,2.0,,,,,,76.0
30,"Brown, Campbell",9,8,3,12,1,,,,2.0,,,2.0,3.0,1.0,,7.0,7.0,2.0,1.0,3.0,2.0,,96.0
39,"Campbell, Robert",4,2,6,10,,,14.0,2.0,,4.0,5.0,1.0,1.0,1.0,,8.0,2.0,1.0,,3.0,,1.0,57.0
9,"Crawford, Shane",18,7,15,33,1,1.0,,4.0,2.0,7.0,1.0,1.0,,1.0,,4.0,28.0,,1.0,1.0,,1.0,88.0
24,"Croad, Trent",4,3,7,11,,,,3.0,2.0,1.0,,1.0,1.0,1.0,,5.0,6.0,1.0,,7.0,,,100.0
19,"Dixon, Ben",3,5,3,6,,,,1.0,,,,,,,,,6.0,,1.0,1.0,,,62.0
23,"Franklin, Lance",11,7,1,12,7,2.0,,2.0,,3.0,2.0,9.0,2.0,4.0,,5.0,7.0,,4.0,,,,94.0
27,"Gilham, Stephen",5,4,4,9,,,,,2.0,,,1.0,1.0,1.0,,2.0,7.0,,,6.0,,,93.0
18,"Guerra, Brent",13,2,7,20,,1.0,,2.0,3.0,2.0,1.0,2.0,,2.0,,4.0,11.0,,2.0,4.0,2.0,,88.0
15,"Hodge, Luke",13,6,12,25,,,2.0,6.0,1.0,7.0,4.0,2.0,2.0,,,10.0,16.0,1.0,1.0,4.0,2.0,3.0,91.0
4,"Ladson, Rick",11,1,11,22,,,,2.0,,6.0,6.0,1.0,1.0,1.0,,8.0,14.0,,,3.0,,2.0,89.0
3,"Lewis, Jordan",13,9,4,17,1,,1.0,3.0,1.0,5.0,,5.0,2.0,,,5.0,13.0,1.0,2.0,3.0,,2.0,88.0
5,"Mitchell, Sam",14,3,15,29,,,,6.0,2.0,5.0,3.0,8.0,2.0,4.0,,8.0,23.0,1.0,,1.0,,,89.0
7,"Osborne, Michael",3,3,3,6,,1.0,,3.0,,1.0,,3.0,1.0,1.0,,3.0,4.0,,,2.0,,,75.0
2,"Roughead, Jarryd",9,6,5,14,3,3.0,1.0,3.0,,1.0,1.0,3.0,,,,7.0,6.0,2.0,5.0,,,,89.0
12,"Sewell, Brad",4,2,22,26,,,,4.0,1.0,2.0,8.0,1.0,1.0,,,16.0,10.0,,,,,,87.0
11,"Smith, Joel",7,3,6,13,,,,2.0,3.0,2.0,,2.0,,,,5.0,7.0,,,2.0,2.0,,100.0
13,"Taylor, Simon",,,5,5,,,14.0,2.0,1.0,,1.0,,,,,1.0,4.0,,,3.0,,,43.0
21,"Vandenberg, Richard",3,1,3,6,,,,,,1.0,1.0,4.0,1.0,1.0,,4.0,2.0,,,1.0,,,83.0
45,"Young, Clinton",12,9,10,22,1,,,2.0,5.0,6.0,1.0,2.0,,,,3.0,19.0,,,1.0,5.0,,65.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,93,147,331,15,15.0,32.0,54.0,29.0,61.0,34.0,52.0,20.0,20.0,,112.0,216.0,11.0,19.0,47.0,14.0,10.0,
Opposition,Opposition,210,116,160,370,15,12.0,29.0,57.0,43.0,49.0,25.0,54.0,20.0,20.0,,114.0,253.0,8.0,15.0,43.0,15.0,10.0,
