Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",25y 212d,75 (39-0-36 52.00%),19 (0.25),←,
28,"Bell, Tom",21y 38d,1 (1-0-0 100.00%),1 (1.00),←,
19,"Betts, Eddie",25y 238d,160 (64-3-93 40.94%),251 (1.57),←,
18,"Bower, Paul",24y 194d,70 (27-0-43 38.57%),5 (0.07),←,
44,"Carrazzo, Andrew",28y 219d,149 (60-3-86 41.28%),44 (0.30),←,
41,"Casboult, Levi",22y 128d,1 (1-0-0 100.00%),,←,
16,"Collins, Andrew",23y 247d,34 (11-1-22 33.82%),29 (0.85),9 (3-1-5 38.89%),6 (0.67)
35,"Curnow, Ed",22y 257d,24 (16-1-7 68.75%),3 (0.13),←,
39,"Dale, Frazer",18y 254d,1 (1-0-0 100.00%),1 (1.00),←,
34,"Duigan, Nick",27y 318d,34 (19-1-14 57.35%),5 (0.15),←,
38,"Garlett, Jeff",22y 353d,70 (40-1-29 57.86%),117 (1.67),←,
4,"Gibbs, Bryce",23y 128d,128 (60-1-67 47.27%),67 (0.52),←,
40,"Jamison, Michael",26y 40d,85 (40-1-44 47.65%),1 (0.01),←,
45,"Joseph, Aaron",23y 17d,67 (35-0-32 52.24%),10 (0.15),←,
26,"McInnes, Andrew",20y 123d,3 (2-0-1 66.67%),,←,
14,"McLean, Brock",26y 132d,113 (46-1-66 41.15%),45 (0.40),19 (9-0-10 47.37%),6 (0.32)
3,"Murphy, Marc",25y 2d,136 (61-1-74 45.22%),111 (0.82),←,
2,"Russell, Jordan",25y 258d,116 (52-2-62 45.69%),18 (0.16),←,
29,"Scotland, Heath",32y,238 (98-2-138 41.60%),74 (0.31),185 (75-2-108 41.08%),62 (0.34)
32,"Thornton, Bret",28y 249d,187 (70-1-116 37.70%),28 (0.15),←,
10,"Watson, Matthew",20y 5d,10 (3-0-7 30.00%),,←,
13,"Yarran, Chris",21y 215d,57 (28-1-28 50.00%),38 (0.67),←,
Totals,Totals,24y 132d,1759 (774-20-965 44.00%),867 (0.49),,
C,"Ratten, Brett",41y 10d,114 (57-1-56 50.44%),,←,
