Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Burns, Scott",3,3,4,7,,,,,1.0,,3.0,2.0,1.0,2.0,,3.0,4.0,,,1.0,,,44.0
10,"Caracella, Blake",9,5,5,14,5,,1.0,4.0,,2.0,,1.0,2.0,,,11.0,3.0,2.0,4.0,,,2.0,100.0
8,"Clement, James",19,8,4,23,,,,4.0,11.0,2.0,1.0,2.0,4.0,1.0,2.0,12.0,10.0,2.0,,2.0,4.0,,100.0
32,"Cloke, Travis",9,6,6,15,1,2.0,2.0,4.0,,6.0,,3.0,,1.0,,8.0,7.0,2.0,1.0,1.0,,,95.0
4,"Didak, Alan",12,6,2,14,4,,1.0,1.0,,3.0,,1.0,,1.0,,4.0,11.0,,1.0,2.0,1.0,1.0,88.0
15,"Egan, Chris",10,4,5,15,,,,,,1.0,1.0,1.0,,,,3.0,12.0,,,2.0,,2.0,75.0
45,"Fanning, David",3,1,1,4,,,5.0,1.0,,,2.0,2.0,,,,3.0,1.0,,,2.0,,,36.0
25,"Fraser, Josh",9,3,5,14,2,,16.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,4.0,7.0,,2.0,,,,71.0
6,"Holland, Brodie",13,4,9,22,1,,,2.0,1.0,2.0,2.0,3.0,1.0,1.0,,9.0,12.0,1.0,,2.0,1.0,,69.0
26,"Johnson, Ben",6,1,4,10,1,,,3.0,1.0,3.0,2.0,1.0,2.0,,,5.0,5.0,,,1.0,,,95.0
18,"Licuria, Paul",7,5,3,10,,,,4.0,2.0,3.0,,2.0,,2.0,,2.0,8.0,,1.0,1.0,,,63.0
24,"Lockyer, Tarkyn",9,3,8,17,,,,3.0,,2.0,,2.0,,,,2.0,15.0,,,1.0,1.0,,87.0
27,"Maxwell, Nick",8,5,3,11,,,1.0,,4.0,2.0,,,,,,4.0,7.0,,,3.0,,,100.0
7,"Morrison, Chad",5,1,2,7,,,,3.0,,1.0,1.0,,2.0,,,3.0,4.0,,,,,,80.0
11,"OBree, Shane",11,3,16,27,,,,3.0,,5.0,9.0,2.0,,1.0,,13.0,14.0,,,1.0,3.0,,79.0
35,"Prestigiacomo, Simon",6,,1,7,,,1.0,3.0,3.0,,,4.0,2.0,1.0,,5.0,2.0,,,5.0,,,100.0
9,"Rowe, Julian",10,5,,10,,,,2.0,1.0,4.0,1.0,1.0,1.0,,,3.0,7.0,,,,2.0,,60.0
28,"Rusling, Sean",2,,1,3,,1.0,,3.0,,,,,1.0,,,1.0,1.0,,,1.0,,,62.0
22,"Shaw, Rhyce",9,7,3,12,,,,,4.0,2.0,,2.0,,1.0,,3.0,9.0,,,2.0,1.0,2.0,100.0
36,"Swan, Dane",13,6,10,23,,,,,2.0,2.0,4.0,2.0,,1.0,,11.0,12.0,,,,,2.0,100.0
20,"Tarrant, Chris",8,4,2,10,3,1.0,1.0,3.0,,5.0,,1.0,2.0,1.0,,3.0,6.0,,1.0,2.0,,,97.0
14,"Wakelin, Shane",12,6,3,15,,,1.0,4.0,3.0,1.0,,1.0,3.0,,,6.0,9.0,,,4.0,3.0,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,86,97,290,17,6.0,29.0,49.0,34.0,48.0,28.0,34.0,22.0,14.0,2.0,118.0,166.0,7.0,10.0,33.0,16.0,9.0,
Opposition,Opposition,191,95,157,348,12,8.0,43.0,31.0,30.0,46.0,44.0,50.0,14.0,22.0,4.0,110.0,242.0,7.0,10.0,37.0,17.0,8.0,
