Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
14,"Aish, James",20y 181d,37 (10-0-27 27.03%),10 (0.27),5 (2-0-3 40.00%),2 (0.40)
11,"Blair, Jarryd",26y 23d,129 (82-1-46 63.95%),100 (0.78),←,
29,"Broomhead, Tim",22y 46d,21 (7-0-14 33.33%),19 (0.90),←,
46,"Cox, Mason",25y 54d,3 (1-0-2 33.33%),3 (1.00),←,
25,"Crisp, Jack",22y 218d,47 (19-0-28 40.43%),29 (0.62),29 (12-0-17 41.38%),19 (0.66)
39,"Crocker, Ben",19y 78d,1 (0-0-1 0.00%),,←,
2,"de Goey, Jordan",20y 53d,23 (8-0-15 34.78%),11 (0.48),←,
1,"Fasolo, Alex",23y 334d,76 (45-0-31 59.21%),97 (1.28),←,
45,"Frost, Jack",24y 72d,49 (23-0-26 46.94%),,←,
19,"Greenwood, Levi",27y 78d,89 (44-1-44 50.00%),35 (0.39),15 (4-0-11 26.67%),9 (0.60)
4,"Grundy, Brodie",22y 22d,47 (23-0-24 48.94%),14 (0.30),←,
38,"Howe, Jeremy",25y 313d,105 (23-0-82 21.90%),83 (0.79),5 (1-0-4 20.00%),3 (0.60)
37,"Maynard, Brayden",19y 230d,14 (3-0-11 21.43%),3 (0.21),←,
30,"Moore, Darcy",20y 103d,16 (4-0-12 25.00%),19 (1.19),←,
43,"Oxley, Adam",23y 188d,25 (12-0-13 48.00%),7 (0.28),←,
10,"Pendlebury, Scott",28y 121d,221 (137-2-82 62.44%),143 (0.65),←,
20,"Reid, Ben",27y 8d,110 (69-2-39 63.64%),37 (0.34),←,
22,"Sidebottom, Steele",25y 126d,148 (96-2-50 65.54%),112 (0.76),←,
40,"Smith, Josh",22y 126d,3 (1-0-2 33.33%),1 (0.33),←,
34,"Toovey, Alan",29y 45d,155 (98-2-55 63.87%),9 (0.06),←,
7,"Treloar, Adam",23y 59d,86 (22-0-64 25.58%),50 (0.58),7 (2-0-5 28.57%),2 (0.29)
9,"White, Jesse",28y 119d,109 (54-2-53 50.46%),122 (1.12),38 (19-0-19 50.00%),49 (1.29)
Totals,Totals,23y 334d,1514 (781-12-721 51.59%),904 (0.60),,
C,"Buckley, Nathan",43y 286d,99 (54-0-45 54.55%),,←,
