Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
16,"Bramble, Lachlan",24y 53d,17 (5-2-10 35.29%),1 (0.06),←,
22,"Breust, Luke",31y 212d,251 (159-2-90 63.75%),463 (1.84),←,
30,"Butler, Sam",19y 121d,5 (1-0-4 20.00%),4 (0.80),←,
45,"Callow, Jackson",20y,3 (0-0-3 0.00%),,←,
12,"Day, Will",21y 6d,26 (6-0-20 23.08%),1 (0.04),←,
8,"Frost, Sam",28y 287d,141 (52-2-87 37.59%),9 (0.06),50 (16-2-32 34.00%),1 (0.02)
15,"Hardwick, Blake",25y 126d,115 (52-2-61 46.09%),6 (0.05),←,
28,"Hartigan, Kyle",30y 216d,135 (72-2-61 54.07%),1 (0.01),22 (7-2-13 36.36%),
17,"Howe, Daniel",26y 189d,94 (46-3-45 50.53%),22 (0.23),←,
9,"Jiath, Changkuoth",22y 363d,32 (10-0-22 31.25%),1 (0.03),←,
23,"Koschitzke, Jacob",21y 335d,29 (8-2-19 31.03%),41 (1.41),←,
3,"Mitchell, Tom",29y 11d,162 (83-3-76 52.16%),75 (0.46),97 (41-3-53 43.81%),37 (0.38)
13,"Moore, Dylan",22y 311d,43 (13-1-29 31.40%),50 (1.16),←,
35,"Morris, Josh",20y 216d,10 (2-0-8 20.00%),1 (0.10),←,
1,"Morrison, Harry",23y 211d,69 (29-1-39 42.75%),16 (0.23),←,
11,"Nash, Conor",23y 318d,41 (18-1-22 45.12%),14 (0.34),←,
44,"Newcombe, Jai",20y 313d,20 (7-2-11 40.00%),4 (0.20),←,
10,"OMeara, Jaeger",28y 108d,134 (59-2-73 44.78%),66 (0.49),90 (41-2-47 46.67%),39 (0.43)
37,"Reeves, Ned",23y 223d,12 (4-1-7 37.50%),3 (0.25),←,
14,"Scrimshaw, Jack",23y 280d,58 (19-1-38 33.62%),4 (0.07),54 (19-1-34 36.11%),4 (0.07)
26,"Shiels, Liam",31y 43d,251 (155-3-93 62.35%),88 (0.35),←,
6,"Sicily, James",27y 156d,106 (54-1-51 51.42%),58 (0.55),←,
20,"Wingard, Chad",28y 317d,204 (98-2-104 48.53%),291 (1.43),57 (22-1-34 39.47%),59 (1.04)
Totals,Totals,25y 17d,1958 (952-33-973 48.62%),1219 (0.62),,
C,"Mitchell, Sam",39y 242d,13 (4-0-9 30.77%),,←,
