Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",1,,3,4,,,,1.0,1.0,1.0,,,,,,2.0,2.0,,,3.0,,,
21,"Barry, Leo",10,4,4,14,,,,1.0,6.0,1.0,,3.0,,1.0,,4.0,9.0,1.0,,1.0,1.0,,
24,"Bolton, Jude",8,4,5,13,1,,,3.0,,3.0,2.0,1.0,1.0,,,4.0,9.0,1.0,1.0,1.0,,,
32,"Buchanan, Amon",8,6,4,12,1,1.0,,2.0,,6.0,1.0,1.0,1.0,1.0,,3.0,10.0,1.0,1.0,2.0,,,
8,"Cresswell, Daryn",16,4,12,28,,,,3.0,3.0,3.0,6.0,5.0,,,,7.0,21.0,,2.0,,,,
28,"Crouch, Jared",8,3,9,17,,1.0,,1.0,2.0,6.0,1.0,1.0,,,,4.0,10.0,,,1.0,1.0,,
15,"Doyle, Stephen",5,4,4,9,1,1.0,18.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,6.0,4.0,1.0,2.0,3.0,,,
6,"Dunkley, Andrew",2,2,10,12,,,,2.0,1.0,1.0,1.0,1.0,2.0,,,7.0,5.0,1.0,,7.0,,,
9,"Fixter, Ben",7,,6,13,,,,2.0,1.0,5.0,2.0,2.0,3.0,,,7.0,8.0,,,3.0,5.0,,
12,"Fosdike, Nic",16,1,10,26,3,1.0,,1.0,,4.0,5.0,1.0,2.0,,3.0,7.0,18.0,,,2.0,1.0,,
37,"Goodes, Adam",11,5,2,13,2,1.0,1.0,1.0,,5.0,1.0,5.0,,3.0,,3.0,7.0,1.0,1.0,2.0,,,
1,"Hall, Barry",12,7,,12,6,3.0,2.0,,,2.0,,3.0,1.0,2.0,1.0,4.0,7.0,2.0,5.0,1.0,,,
14,"Kelly, Paul",10,,8,18,,,1.0,3.0,2.0,7.0,5.0,1.0,1.0,1.0,,6.0,10.0,,,2.0,,,
17,"Kennelly, Tadhg",11,4,12,23,2,,,1.0,1.0,5.0,3.0,3.0,1.0,,2.0,9.0,14.0,1.0,1.0,2.0,,,
4,"Mathews, Ben",6,4,14,20,,,,1.0,2.0,3.0,2.0,2.0,,,,5.0,16.0,,,1.0,,,
38,"Mott, Ricky",2,,,2,,,14.0,,,2.0,2.0,,1.0,,,2.0,,,,2.0,,,
23,"Nicks, Matthew",5,,4,9,1,,,2.0,1.0,3.0,3.0,,1.0,,,5.0,4.0,,,3.0,,,
19,"OLoughlin, Michael",11,7,3,14,3,2.0,,1.0,,3.0,,1.0,2.0,,,8.0,5.0,4.0,5.0,,,,
22,"Saddington, Jason",6,7,10,16,,,,2.0,4.0,1.0,,1.0,,,,8.0,9.0,3.0,1.0,1.0,,,
25,"Schauble, Andrew",4,3,5,9,,2.0,1.0,,1.0,2.0,,,,,,5.0,5.0,2.0,1.0,2.0,,,
33,"Warfe, Rowan",5,2,4,9,,,,1.0,2.0,1.0,1.0,3.0,,,,1.0,8.0,,,1.0,,,
10,"Williams, Paul",18,1,10,28,,2.0,,4.0,9.0,4.0,1.0,2.0,1.0,1.0,,7.0,18.0,,,,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,68,139,321,20,19.0,37.0,34.0,37.0,70.0,38.0,37.0,18.0,10.0,6.0,114.0,199.0,18.0,20.0,40.0,9.0,,
Opposition,Opposition,163,75,128,291,9,8.0,19.0,27.0,43.0,49.0,39.0,35.0,10.0,18.0,,101.0,187.0,10.0,7.0,20.0,15.0,,
