St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
18,"Bowey, Brett",23y 55d,61 (27-0-34 44.26%),67 (1.10),←,
3,"Burke, Nathan",22y 170d,114 (50-1-63 44.30%),32 (0.28),←,
34,"Daniels, Jayson",21y 157d,68 (22-1-45 33.09%),19 (0.28),←,
8,"Devonport, Craig",22y 180d,51 (26-0-25 50.98%),56 (1.10),←,
20,"Dwyer, Mick",23y 252d,59 (20-1-38 34.75%),47 (0.80),←,
16,"Fletcher, Adrian",22y 289d,40 (23-0-17 57.50%),17 (0.43),17 (11-0-6 64.71%),7 (0.41)
2,"Frawley, Danny",28y 321d,182 (61-1-120 33.79%),12 (0.07),←,
32,"Georgiou, John",16y 294d,5 (5-0-0 100.00%),1 (0.20),←,
6,"Grant, David",25y 353d,148 (53-0-95 35.81%),66 (0.45),←,
35,"Harvey, Robert",20y 339d,75 (38-1-36 51.33%),52 (0.69),←,
52,"Kickett, Dale",24y 82d,33 (15-0-18 45.45%),29 (0.88),16 (11-0-5 68.75%),16 (1.00)
4,"Lockett, Tony",26y 138d,157 (58-0-99 36.94%),761 (4.85),←,
23,"Loewe, Stewart",24y 63d,135 (56-1-78 41.85%),184 (1.36),←,
5,"McAdam, Gilbert",25y 117d,32 (20-1-11 64.06%),35 (1.09),←,
12,"Morris, Russell",30y 54d,133 (97-2-34 73.68%),71 (0.53),40 (26-1-13 66.25%),19 (0.47)
41,"Pekin, Tim",27y 185d,169 (84-1-84 50.00%),39 (0.23),62 (35-1-26 57.26%),24 (0.39)
13,"Ralphsmith, Sean",25y 224d,20 (12-1-7 62.50%),5 (0.25),16 (10-1-5 65.63%),2 (0.13)
31,"Shanahan, Jamie",24y 232d,16 (11-0-5 68.75%),,←,
9,"Vidovic, Lazar",27y 115d,21 (15-0-6 71.43%),1 (0.05),←,
7,"Winmar, Nicky",26y 304d,114 (50-0-64 43.86%),181 (1.59),←,
Totals,Totals,24y 196d,1633 (743-11-879 45.50%),1675 (1.03),,
C,"Sheldon, Ken",32y 207d,63 (35-1-27 56.35%),,←,
