Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
24,"Bews, Jed",24y 122d,54 (30-2-22 57.41%),5 (0.09),←,
46,"Blicavs, Mark",27y 18d,114 (76-2-36 67.54%),35 (0.31),←,
31,"Cunico, Jordan",21y 343d,2 (2-0-0 100.00%),2 (1.00),←,
35,"Dangerfield, Patrick",28y 10d,205 (116-1-88 56.83%),234 (1.14),51 (35-1-15 69.61%),71 (1.39)
22,"Duncan, Mitch",26y 309d,161 (118-1-42 73.60%),119 (0.74),←,
13,"Fogarty, Lachie",19y 14d,4 (2-0-2 50.00%),3 (0.75),←,
28,"Gregson, Cory",21y 223d,33 (17-1-15 53.03%),18 (0.55),←,
39,"Guthrie, Zach",19y 289d,13 (7-1-5 57.69%),,←,
26,"Hawkins, Tom",29y 268d,215 (157-2-56 73.49%),442 (2.06),←,
38,"Henry, Jack",19y 229d,3 (1-0-2 33.33%),,←,
11,"Kelly, Tim",23y 263d,4 (2-0-2 50.00%),5 (1.25),←,
8,"Kolodjashnij, Jake",22y 249d,51 (33-2-16 66.67%),,←,
27,"Menegola, Sam",26y 39d,34 (22-1-11 66.18%),27 (0.79),←,
10,"Menzel, Daniel",26y 214d,64 (50-0-14 78.13%),123 (1.92),←,
21,"Murdoch, Jordan",26y 23d,94 (63-2-29 68.09%),65 (0.69),←,
3,"Parfitt, Brandan",19y 353d,19 (13-0-6 68.42%),12 (0.63),←,
17,"Ratugolea, Esava",19y 265d,3 (2-0-1 66.67%),3 (1.00),←,
14,"Selwood, Joel",29y 324d,253 (190-1-62 75.30%),146 (0.58),←,
16,"Selwood, Scott",28y 19d,156 (81-1-74 52.24%),40 (0.26),21 (14-0-7 66.67%),3 (0.14)
1,"Stanley, Rhys",27y 135d,102 (49-1-52 48.53%),74 (0.73),44 (28-1-15 64.77%),34 (0.77)
44,"Stewart, Tom",25y 31d,25 (16-0-9 64.00%),2 (0.08),←,
2,"Tuohy, Zach",28y 126d,149 (66-2-81 44.97%),47 (0.32),29 (18-1-10 63.79%),7 (0.24)
Totals,Totals,24y 226d,1758 (1113-20-625 63.31%),1402 (0.80),,
C,"Scott, Chris",41y 347d,171 (120-2-49 70.76%),,←,
