Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",20y 92d,50 (24-1-25 49.00%),64 (1.28),←,
3,"Bartel, Jimmy",20y 254d,37 (18-1-18 50.00%),11 (0.30),←,
17,"Callan, Tim",20y 221d,6 (6-0-0 100.00%),2 (0.33),←,
35,"Chapman, Paul",22y 283d,71 (35-1-35 50.00%),75 (1.06),←,
11,"Corey, Joel",22y 179d,78 (37-1-40 48.08%),26 (0.33),←,
16,"Gardiner, Charlie",21y 166d,27 (18-0-9 66.67%),13 (0.48),←,
7,"Graham, Ben",30y 286d,214 (119-2-93 56.07%),140 (0.65),←,
2,"Harley, Tom",26y 27d,111 (58-2-51 53.15%),7 (0.06),110 (57-2-51 52.73%),6 (0.05)
41,"Hunt, Josh",22y 153d,34 (21-0-13 61.76%),3 (0.09),←,
28,"Johnson, David",22y 291d,25 (12-0-13 48.00%),5 (0.20),←,
20,"Johnson, Steve",21y 41d,35 (16-1-18 47.14%),52 (1.49),←,
1,"King, Steven",25y 266d,148 (73-1-74 49.66%),70 (0.47),←,
18,"Kingsley, Kent",25y 323d,85 (47-0-38 55.29%),163 (1.92),73 (36-0-37 49.32%),153 (2.10)
36,"Koulouriotis, Paul",22y 175d,7 (6-0-1 85.71%),,4 (4-0-0 100.00%),
45,"Ling, Cameron",23y 169d,85 (43-2-40 51.76%),38 (0.45),←,
26,"McCarthy, Matthew",22y 244d,16 (6-1-9 40.63%),17 (1.06),←,
39,"Milburn, Darren",27y 121d,138 (67-0-71 48.55%),51 (0.37),←,
21,"Mooney, Cameron",24y 323d,80 (44-1-35 55.63%),60 (0.75),69 (34-1-34 50.00%),58 (0.84)
15,"Riccardi, Peter",31y 241d,255 (142-3-110 56.27%),265 (1.04),←,
27,"Sanderson, Brenton",30y 169d,195 (97-3-95 50.51%),32 (0.16),185 (95-3-87 52.16%),27 (0.15)
30,"Scarlett, Matthew",25y 70d,111 (57-1-53 51.80%),10 (0.09),←,
10,"Tenace, Kane",19y 41d,11 (8-0-3 72.73%),4 (0.36),←,
Totals,Totals,24y 39d,1819 (954-21-844 52.45%),1108 (0.61),,
C,"Thompson, Mark",40y 269d,109 (53-2-54 49.54%),,←,
