Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",17,5,12,29,1,2.0,,7.0,1.0,6.0,4.0,1.0,2.0,,3.0,9.0,21.0,,2.0,4.0,,1.0,83.0
12,"Cordy, Zaine",7,3,6,13,,,,,1.0,1.0,,3.0,,1.0,,4.0,9.0,,,5.0,1.0,,95.0
9,"Crozier, Hayden",4,2,3,7,,,,1.0,2.0,,,2.0,1.0,2.0,,3.0,3.0,,,3.0,,,85.0
35,"Daniel, Caleb",12,1,8,20,,,,5.0,5.0,3.0,1.0,2.0,,,,4.0,12.0,,,3.0,1.0,,86.0
29,"Dickson, Tory",9,4,2,11,,1.0,,3.0,1.0,2.0,2.0,2.0,,,,4.0,6.0,,2.0,,,1.0,69.0
5,"Dunkley, Josh",9,,11,20,,1.0,,7.0,,5.0,1.0,,1.0,,,8.0,14.0,,,5.0,,1.0,83.0
15,"Duryea, Taylor",11,1,4,15,1,,,1.0,,2.0,,1.0,,1.0,,3.0,11.0,,,3.0,,,72.0
44,"English, Tim",5,1,3,8,,,19.0,7.0,,3.0,3.0,3.0,1.0,2.0,,7.0,2.0,,,5.0,,,83.0
26,"Gowers, Billy",10,4,1,11,2,2.0,,2.0,,1.0,1.0,1.0,1.0,,,4.0,9.0,1.0,4.0,2.0,,,76.0
7,"Hunter, Lachie",10,5,16,26,,1.0,,8.0,1.0,4.0,4.0,2.0,2.0,,2.0,10.0,14.0,,,2.0,2.0,,93.0
21,"Liberatore, Tom",18,1,10,28,,2.0,,3.0,2.0,8.0,8.0,4.0,2.0,2.0,,13.0,13.0,,,,,1.0,78.0
22,"Lloyd, Sam",12,2,10,22,2,1.0,,3.0,,3.0,2.0,4.0,1.0,2.0,,9.0,12.0,,,1.0,,,75.0
11,"Macrae, Jack",15,5,17,32,,,,3.0,3.0,5.0,4.0,3.0,1.0,,,15.0,17.0,1.0,,2.0,,1.0,93.0
16,"McLean, Toby",11,4,11,22,,,,3.0,,5.0,2.0,5.0,2.0,3.0,,10.0,13.0,1.0,1.0,2.0,,1.0,83.0
33,"Naughton, Aaron",11,6,4,15,3,2.0,,1.0,1.0,3.0,,3.0,2.0,2.0,1.0,8.0,6.0,3.0,5.0,2.0,,,80.0
20,"Richards, Ed",6,1,6,12,1,,,,1.0,4.0,2.0,2.0,1.0,,,8.0,3.0,,,,1.0,,71.0
13,"Schache, Josh",4,,6,10,1,1.0,1.0,1.0,,2.0,1.0,3.0,2.0,,,8.0,1.0,,,1.0,,,72.0
6,"Smith, Bailey",4,1,4,8,,,,4.0,,3.0,1.0,1.0,,1.0,,3.0,6.0,,,,,,77.0
1,"Suckling, Matt",16,5,6,22,,,,1.0,8.0,3.0,1.0,2.0,,,,9.0,8.0,1.0,,,,,82.0
3,"Wallis, Mitch",10,4,16,26,,1.0,,4.0,1.0,3.0,4.0,3.0,2.0,3.0,,10.0,20.0,,,3.0,,,83.0
34,"Williams, Bailey",11,4,1,12,,,,1.0,7.0,1.0,,3.0,,1.0,,1.0,10.0,,,2.0,1.0,,86.0
10,"Wood, Easton",5,3,,5,,,,1.0,3.0,1.0,,4.0,1.0,2.0,,1.0,3.0,,,5.0,,,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,62,157,374,11,16.0,20.0,66.0,37.0,68.0,41.0,54.0,22.0,22.0,6.0,151.0,213.0,7.0,14.0,50.0,6.0,6.0,
Opposition,Opposition,207,88,162,369,9,11.0,49.0,70.0,56.0,47.0,32.0,60.0,22.0,22.0,,125.0,230.0,10.0,15.0,52.0,1.0,8.0,
