West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30 ↓,"Barnett, Harry",3,,3,6,,,8.0,2.0,,1.0,,3.0,1.0,1.0,,3.0,3.0,,,1.0,,,43.0
37,"Barrass, Tom",7,7,5,12,,,,1.0,5.0,,,1.0,,1.0,,3.0,9.0,1.0,,11.0,,,100.0
10,"Brockman, Tyler",3,1,9,12,,1.0,,5.0,,2.0,1.0,2.0,2.0,1.0,,6.0,7.0,,1.0,3.0,,,73.0
18,"Chesser, Campbell",7,3,9,16,,,,,1.0,2.0,1.0,5.0,,1.0,,7.0,11.0,,,2.0,1.0,,80.0
28,"Cole, Tom",11,6,10,21,,,,1.0,7.0,1.0,1.0,5.0,2.0,,,6.0,16.0,,,3.0,,,82.0
15,"Cripps, Jamie",9,6,5,14,1,2.0,,4.0,,3.0,,1.0,,1.0,,3.0,11.0,,2.0,2.0,,,86.0
27,"Darling, Jack",5,1,7,12,,2.0,,3.0,,,,2.0,,1.0,,7.0,6.0,,,2.0,,,94.0
14,"Duggan, Liam",18,7,10,28,,,,3.0,5.0,3.0,2.0,3.0,1.0,1.0,,6.0,18.0,1.0,,,,,85.0
16,"Edwards, Luke",7,3,5,12,,,,2.0,1.0,2.0,2.0,,,,,3.0,10.0,,,1.0,,,83.0
7,"Ginbey, Reuben",6,3,16,22,,1.0,,5.0,1.0,2.0,4.0,6.0,1.0,2.0,,13.0,9.0,,,1.0,,1.0,77.0
19,"Hough, Brady",10,4,8,18,,,,1.0,4.0,2.0,,2.0,4.0,,,6.0,12.0,,,1.0,,,81.0
5,"Hunt, Jayden",15,1,7,22,1,,,6.0,6.0,3.0,2.0,1.0,1.0,1.0,,6.0,13.0,,,1.0,3.0,,84.0
40,"Jamieson, Callum",7,2,4,11,,,,1.0,2.0,1.0,,1.0,1.0,,,5.0,7.0,,,5.0,,,86.0
31,"Jones, Jamaine",6,4,7,13,,,,2.0,2.0,,,2.0,,1.0,,5.0,8.0,,,,1.0,,82.0
11,"Kelly, Tim",7,4,15,22,1,,,5.0,3.0,3.0,5.0,3.0,,2.0,,7.0,17.0,,,1.0,3.0,,81.0
13,"Long, Noah",6,3,3,9,,,,4.0,,3.0,1.0,,1.0,,,2.0,7.0,,,,,,84.0
41 ↑,"Maric, Ryan",1,,4,5,,,,3.0,,1.0,,,,,,1.0,4.0,,,1.0,,,30.0
20,"McGovern, Jeremy",18,7,8,26,,,,3.0,10.0,,1.0,2.0,,,,9.0,12.0,,,11.0,,,83.0
21,"Petruccelle, Jack",7,4,6,13,,1.0,,,1.0,3.0,1.0,,2.0,,,5.0,8.0,1.0,1.0,,1.0,1.0,76.0
9,"Reid, Harley",4,1,13,17,,,,4.0,,2.0,3.0,2.0,2.0,1.0,,8.0,9.0,,,,1.0,1.0,72.0
2,"Waterman, Jake",7,5,4,11,1,2.0,2.0,1.0,,1.0,,,,,,3.0,9.0,1.0,4.0,1.0,,,80.0
32,"Williams, Bailey",3,,8,11,,,14.0,1.0,,3.0,3.0,,,,,9.0,2.0,,,2.0,,,86.0
6,"Yeo, Elliot",11,,16,27,1,,,8.0,1.0,6.0,9.0,5.0,1.0,2.0,,15.0,11.0,,,,2.0,,70.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,72,182,360,5,13.0,24.0,65.0,49.0,44.0,36.0,46.0,19.0,16.0,,138.0,219.0,4.0,8.0,49.0,12.0,3.0,
Opposition,Opposition,221,92,191,412,16,12.0,44.0,84.0,39.0,67.0,40.0,51.0,16.0,19.0,6.0,148.0,248.0,11.0,13.0,38.0,17.0,11.0,
