Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",26y 149d,163 (109-2-52 67.48%),100 (0.61),←,
24,"Blake, Mark",24y 235d,85 (67-0-18 78.82%),11 (0.13),←,
17,"Byrnes, Shannon",26y 25d,82 (61-0-21 74.39%),70 (0.85),←,
35,"Chapman, Paul",28y 178d,181 (111-2-68 61.88%),249 (1.38),←,
22,"Duncan, Mitch",18y 326d,5 (4-0-1 80.00%),6 (1.20),←,
44,"Enright, Corey",28y 230d,181 (112-2-67 62.43%),49 (0.27),←,
26,"Hawkins, Tom",21y 285d,49 (40-0-9 81.63%),66 (1.35),←,
34,"Hogan, Simon",21y 259d,12 (8-0-4 66.67%),8 (0.67),←,
8,"Hunt, Josh",28y 49d,128 (82-1-45 64.45%),16 (0.13),←,
20,"Johnson, Steve",26y 302d,136 (94-2-40 69.85%),267 (1.96),←,
9,"Kelly, James",26y 124d,153 (98-1-54 64.38%),66 (0.43),←,
45,"Ling, Cameron",29y 64d,210 (133-3-74 64.05%),115 (0.55),←,
13,"Lonergan, Tom",25y 350d,38 (28-1-9 75.00%),44 (1.16),←,
4,"Mackie, Andrew",25y 268d,112 (86-0-26 76.79%),60 (0.54),←,
39,"Milburn, Darren",33y 17d,260 (153-1-106 59.04%),91 (0.35),←,
21,"Mooney, Cameron",30y 218d,197 (130-1-66 66.24%),267 (1.36),186 (120-1-65 64.78%),265 (1.42)
6,"Ottens, Brad",30y 97d,215 (116-1-98 54.19%),240 (1.12),86 (63-1-22 73.84%),88 (1.02)
31,"Podsiadly, James",28y 234d,4 (2-0-2 50.00%),12 (3.00),←,
14,"Selwood, Joel",21y 341d,76 (66-0-10 86.84%),27 (0.36),←,
7,"Taylor, Harry",23y 324d,49 (42-0-7 85.71%),8 (0.16),←,
5,"Varcoe, Travis",22y 22d,57 (51-0-6 89.47%),52 (0.91),←,
40,"Wojcinski, David",29y 226d,159 (101-2-56 64.15%),48 (0.30),←,
Totals,Totals,26y 113d,2552 (1694-19-839 66.38%),1872 (0.73),,
C,"Thompson, Mark",46y 164d,241 (147-3-91 61.62%),,←,
