Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",23y 279d,43 (18-0-25 41.86%),14 (0.33),←,
17,"Brennan, Luke",20y 24d,4 (1-0-3 25.00%),1 (0.25),←,
30,"Brown, Campbell",21y 211d,41 (14-0-27 34.15%),26 (0.63),←,
39,"Campbell, Robert",22y 298d,32 (13-0-19 40.63%),1 (0.03),←,
9,"Crawford, Shane",30y 199d,233 (115-2-116 49.79%),184 (0.79),←,
24,"Croad, Trent",25y 18d,144 (68-1-75 47.57%),147 (1.02),106 (48-1-57 45.75%),87 (0.82)
19,"Dixon, Ben",27y 286d,144 (73-1-70 51.04%),192 (1.33),←,
1,"Everitt, Peter",30y 328d,217 (84-2-131 39.17%),346 (1.59),37 (11-0-26 29.73%),46 (1.24)
38,"Franklin, Lance",18y 56d,1 (0-0-1 0.00%),,←,
3,"Hay, Jonathan",25y 226d,130 (60-1-69 46.54%),12 (0.09),←,
15,"Hodge, Luke",20y 285d,46 (20-0-26 43.48%),33 (0.72),←,
2,"Holland, Nick",30y 241d,177 (79-2-96 45.20%),238 (1.34),←,
8,"Jacobs, Danny",24y 275d,94 (56-1-37 60.11%),27 (0.29),13 (2-0-11 15.38%),4 (0.31)
18,"Ladson, Rick",21y 37d,15 (4-0-11 26.67%),11 (0.73),←,
12,"Lonie, Nathan",22y 23d,53 (18-0-35 33.96%),24 (0.45),←,
14,"Miller, Harry",19y 289d,1 (0-0-1 0.00%),,←,
7,"Osborne, Michael",22y 241d,40 (12-0-28 30.00%),6 (0.15),←,
28,"Sewell, Brad",21y 53d,7 (0-0-7 0.00%),,←,
11,"Smith, Joel",27y 328d,166 (78-1-87 47.29%),83 (0.50),108 (49-1-58 45.83%),32 (0.30)
33,"Thurgood, Josh",19y 295d,1 (0-0-1 0.00%),,←,
21,"Vandenberg, Richard",28y 72d,100 (45-1-54 45.50%),47 (0.47),←,
6,"Williams, Mark",21y 348d,34 (10-0-24 29.41%),45 (1.32),←,
Totals,Totals,23y 350d,1723 (768-12-943 44.57%),1437 (0.83),,
C,"Clarkson, Alastair",36y 334d,1 (0-0-1 0.00%),,←,
