Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
26,"Doyle, Greg",24y 307d,22 (11-0-11 50.00%),12 (0.55),20 (11-0-9 55.00%),9 (0.45)
23,"Dyson, Kevin",28y 85d,66 (35-0-31 53.03%),25 (0.38),←,
20,"Febey, Matthew",25y 343d,67 (35-0-32 52.24%),21 (0.31),←,
21,"Febey, Steven",25y 343d,150 (84-0-66 56.00%),21 (0.14),←,
22,"Hilton, Jeff",23y 62d,39 (23-0-16 58.97%),25 (0.64),33 (19-0-14 57.58%),19 (0.58)
15,"Hopgood, Paul",22y 7d,35 (23-0-12 65.71%),2 (0.06),←,
7,"Kowal, Darren",23y 40d,47 (28-0-19 59.57%),27 (0.57),←,
16,"Lovell, Andy",25y,116 (59-1-56 51.29%),140 (1.21),←,
17,"Lovett, Brett",29y 69d,192 (111-1-80 58.07%),34 (0.18),←,
6,"Lovett, Glenn",26y 5d,92 (44-0-48 47.83%),63 (0.68),←,
3,"Lyon, Garry",27y 318d,187 (109-1-77 58.56%),348 (1.86),←,
9,"Neitz, David",20y 187d,61 (32-0-29 52.46%),46 (0.75),←,
4,"Obst, Andrew",30y 343d,104 (60-0-44 57.69%),47 (0.45),←,
19,"Prymke, Paul",24y 232d,40 (21-0-19 52.50%),2 (0.05),←,
10,"Seecamp, Marcus",23y 1d,68 (27-0-41 39.71%),13 (0.19),17 (9-0-8 52.94%),3 (0.18)
29,"Smith, Shaun",26y 36d,64 (36-1-27 57.03%),74 (1.16),17 (9-0-8 52.94%),36 (2.12)
11,"Stynes, Jim",29y 96d,195 (111-1-83 57.18%),116 (0.59),←,
2,"Tingay, Stephen",24y 349d,118 (66-0-52 55.93%),56 (0.47),←,
12,"Viney, Todd",29y 120d,158 (84-1-73 53.48%),61 (0.39),←,
27,"Wight, Sean",31y 135d,146 (81-0-65 55.48%),63 (0.43),←,
44,"Yze, Adem",17y 310d,4 (4-0-0 100.00%),1 (0.25),←,
Totals,Totals,25y 248d,1971 (1084-6-881 55.00%),1197 (0.61),,
C,"Balme, Neil",43y 194d,62 (33-0-29 53.23%),,←,
