Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",28y 229d,172 (72-2-98 42.44%),63 (0.37),141 (69-2-70 49.65%),51 (0.36)
39,"Begg, Aiden",19y 211d,2 (1-0-1 50.00%),,←,
8,"Bianco, Trent",21y 107d,15 (5-0-10 33.33%),7 (0.47),←,
6,"Brown, Tyler",22y 149d,21 (9-1-11 45.24%),3 (0.14),←,
14,"Cameron, Darcy",26y 293d,36 (13-1-22 37.50%),34 (0.94),35 (13-1-21 38.57%),34 (0.97)
25,"Crisp, Jack",28y 217d,183 (88-2-93 48.63%),54 (0.30),165 (81-2-82 49.70%),44 (0.27)
7,"Daicos, Josh",23y 162d,60 (27-1-32 45.83%),32 (0.53),←,
35,"Daicos, Nick",19y 124d,8 (4-0-4 50.00%),1 (0.13),←,
2,"de Goey, Jordan",26y 53d,125 (62-2-61 50.40%),164 (1.31),←,
33,"Ginnivan, Jack",19y 149d,12 (5-0-7 41.67%),23 (1.92),←,
16,"Henry, Oliver",19y 282d,15 (5-0-10 33.33%),15 (1.00),←,
32,"Hoskin-Elliott, Will",28y 247d,164 (69-2-93 42.68%),150 (0.91),112 (57-2-53 51.79%),108 (0.96)
38,"Howe, Jeremy",31y 312d,203 (75-2-126 37.44%),91 (0.45),103 (53-2-48 52.43%),11 (0.11)
1,"Lipinski, Patrick",23y 294d,64 (35-0-29 54.69%),33 (0.52),8 (4-0-4 50.00%),3 (0.38)
44,"Madgen, Jack",29y 12d,48 (23-1-24 48.96%),2 (0.04),←,
37,"Maynard, Brayden",25y 229d,144 (67-2-75 47.22%),17 (0.12),←,
31,"McCreery, Beau",21y 18d,18 (6-0-12 33.33%),16 (0.89),←,
41,"Mihocek, Brody",29y 92d,86 (46-1-39 54.07%),142 (1.65),←,
30,"Moore, Darcy",26y 102d,110 (48-2-60 44.55%),67 (0.61),←,
9,"Noble, John",25y 43d,52 (23-1-28 45.19%),4 (0.08),←,
10,"Pendlebury, Scott",34y 120d,342 (200-3-139 58.92%),183 (0.54),←,
3,"Quaynor, Isaac",22y 112d,43 (17-0-26 39.53%),2 (0.05),←,
22,"Sidebottom, Steele",31y 125d,272 (159-4-109 59.19%),177 (0.65),←,
Totals,Totals,25y 144d,2195 (1059-27-1109 48.25%),1280 (0.58),,
C,"McRae, Craig",48y 227d,8 (4-0-4 50.00%),,←,
